TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,0,high,The target verb 'had been promised' does not introduce an overt internal argument (direct or indirect object).,0,high,"The clause is morphologically passive, and the lexical verb licenses an external argument (whether overtly expressed or suppressed), so the annotation is 0.",0,high,"The verb 'promised' licenses an indirect object ('to Joseph'), thus it is not an unergative verb.",0,high,"The verb 'had been promised' denotes a punctual event requiring preparation but without a process phase, as it represents a state change or agreement rather than a durative activity leading to a defined goal.",0.0,high,"The event 'had been promised' unfolds over a measurable duration rather than occurring at a single temporal boundary, and does not represent a punctual transition into a new result state.",0,high,"The situation 'had been promised' does not involve dynamic unfolding or sustained dynamic engagement; it describes a state resulting from a prior event, not an activity.",0,high,"The event 'had been promised' unfolds over a measurable duration rather than occurring as a single punctual occurrence, thus it is not AktSemel.",0,high,The gram is morphologically marked as progressive ('had been promised'); progressive aspect entails dynamic unfolding and is incompatible with stative readings in this feature.,0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The target gram 'had been promised' is not negated in the sentence.,0,high,"There is no temporal adverbial present in the text, so the clause does not instantiate DtDTAM.",0.0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,The target 'had been promised' describes a state (being promised) rather than a transition to a resulting state that holds at the reference time; it's a stative copula.,0,high,"The verb entails a transition into a new state, and the focus is on that transition rather than on a situation holding over time.",0,high,"The gram has the form 'be' + -ing, which profiles the internal temporal development of the situation rather than presenting it as a bounded whole.",0,high,"The gram 'had been promised' asserts a realized state of affairs in the actual world, and none of the modal, conditional, future, or wish contexts apply.",1,high,"The gram 'had been promised' is past perfect, not present perfect, so it is tense shifted.",0,high,"The grammatical subject 'His mother Mary' corresponds to the semantic agent (doer/initiator) of the target verb, and the grammatical object corresponds to the semantic patient."
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' introduces an overt internal argument 'him', indicating a directed action from an external argument to an internal argument.",0,high,The target verb 'had commanded' licenses an external argument ('the angel of God') and a direct object ('him to do').,0,high,The verb 'commanded' licenses an internal argument ('him').,0,high,"The verb 'commanded' denotes a punctual event requiring preparation but without a process phase, thus it is not an accomplishment.",0.0,high,"The event 'had commanded' does not represent a punctual transition into a new result state, but rather an instruction given over a period of time, thus it is not an achievement.",0,high,"The situation entails a specific, inherent endpoint or defined result state because 'command' implies a specific instruction that is meant to be followed, thus having a defined result.",0,high,"The event 'had commanded' does not represent a single, punctual occurrence without a resulting change of state; it implies a directive that leads to subsequent actions, thus not AktSemel.",0,high,"The verb 'commanded' denotes a bounded event involving a change of state (from not commanded to commanded), indicating dynamic change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,"The sentence does not contain any negation; the angel of God had commanded him to do something, which is a positive statement.",0,high,There is no temporal adverbial in the clause 'the angel of God had commanded him to do'.,0.0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus DtExp is 0.",0,high,"The verb 'had commanded' is a communication verb, but the clause does not entail that the information or directive is currently in effect; it merely reports a past interaction.",0,high,"The verb 'commanded' entails a transition into a new state (obedience), and the focus is on that transition rather than on a situation holding over time.",1,high,"The gram 'had commanded' presents the situation as a bounded whole, targeting the completed event of commanding.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",1,high,"The gram 'had commanded' is past perfect, not present perfect, so the feature TLTS is present.",0,high,"The grammatical subject 'angel of God' corresponds to the semantic agent (doer/initiator) of the target verb 'had commanded', and the grammatical object 'him' corresponds to the semantic patient, indicating an active voice construction."
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,The verb 'has come near' does not introduce an overt internal argument.,0,high,The target verb licenses an external argument (the kingdom of heaven).,0,high,The verb 'has come near' denotes appearance/coming-into-being without projecting an external argument.,0,high,The verb phrase 'has come near' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,0.0,high,The event unfolds over a measurable duration rather than occurring at a single temporal boundary.,0,high,"The situation 'has come near' entails a specific, inherent endpoint or defined result state, thus it is not an activity.",0,high,"The event 'has come near' unfolds over a measurable duration rather than occurring as a single punctual occurrence, thus it is not AktSemel.",0,high,"The verb 'has come near' denotes a change-of-state or event boundary, indicating dynamic change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,"The sentence does not contain a negator, so the target gram is not negated.",0,high,"There is no temporal adverbial in the text, so the annotation is 0.",0.0,high,"The verb entails a change of state or location, and that resulting state holds at the reference time.",0,high,"The verb 'has come near' is a motion verb, but the sentence does not entail that the mover has returned; however, the verb does not entail a resulting state that holds at the reference time.",0,high,"The verb 'has come near' entails a transition into a new state, and the focus is on that transition rather than on a situation holding over time.",1,high,"The gram 'has come near' presents a transition event as a bounded whole, targeting the completed transition itself.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'has come near' is formed with present-tense 'has' followed by a past participle, with no additional modal, future, or progressive marking, so the feature TLTS is not present.",0,high,"The grammatical subject corresponds to the semantic agent of the target verb, and the grammatical object corresponds to the semantic patient."
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb 'have approved' introduces an overt internal argument 'whom', indicating a two-participant event directed from the external argument toward the internal argument.",0,high,The target verb licenses an external argument ('I') and a direct object ('whom').,0,high,The target verb 'have approved' licenses an internal argument ('whom').,0,high,The verb 'have approved' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,0.0,high,The event unfolds over a measurable duration rather than occurring at a single temporal boundary.,0,high,"The situation 'have approved' entails a specific, inherent endpoint or defined result state, thus it is not an activity.",0,high,"The event 'have approved' entails a transition into a new resulting state of being approved, thus it is not AktSemel.",0,high,"The verb 'have approved' denotes a bounded event marking the completion of an action, indicating eventive change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The sentence does not contain a negator that negates the target gram 'have approved'.,1,high,"The clause contains the adverb 'Then' which means 'at that time', so it is DTAM.",0.0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,The verb 'have approved' does not entail a resulting state that holds at the reference time; it merely reports a past interaction without a persisting state.,0,high,"The verb 'have approved' entails a transition into a new state (approval), and the focus is on that transition rather than on a situation holding over time.",1,high,"The gram 'have approved' presents the situation as a bounded whole, targeting the completed transition of approval as a single event.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have approved' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature TLTS is not present.",0,high,"The grammatical subject corresponds to the semantic agent (doer/initiator) of the target verb, and the grammatical object corresponds to the semantic patient."
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,The verb 'had been arrested' introduces an internal argument 'John' and is therefore marked as 1.,0,high,"The clause is morphologically passive, and the lexical verb licenses an external argument (whether overtly expressed or suppressed).",0,high,"The verb 'arrest' licenses an internal argument (the person being arrested), so the feature ASUnrg is not instantiated.",0,high,The verb 'had been arrested' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,1.0,high,The event 'had been arrested' represents a punctual transition into a new state of being under arrest.,0,high,"The situation 'had been arrested' entails a specific, inherent endpoint or defined result state, thus it is not an activity.",0,high,"The event 'had been arrested' entails a transition into a new resulting state, thus it is not AktSemel.",0,high,"The gram 'had been arrested' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The target gram 'had been arrested' is not negated in the sentence.,0,high,The clause 'John had been arrested' does not contain a temporal adverbial.,0.0,high,"The event 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), thus it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The target gram 'had been arrested' describes a state resulting from a prior change, but the copular construction itself does not encode a transition; it describes a state rather than the change into that state.",0,high,"The verb entails a transition into a new state, and the focus is on that transition rather than on a situation holding over time.",1,high,"The gram 'had been arrested' describes a passive bounded transition, presenting the situation as a completed event.",0,high,"The gram 'had been arrested' asserts a realized fact in the actual world, as Jesus heard that John had been arrested.",1,high,"The gram 'had been arrested' is past perfect, not simple present perfect, so the feature is present.",1,high,"The target 'had been arrested' exhibits passive morphology with 'been' as the auxiliary and 'arrested' as the past participle, and the subject 'John' is the semantic patient."
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,0,high,"The verb 'have heard' does not introduce an overt internal argument, as 'it' is a dummy pronoun and not a true object.",0,high,The target verb licenses an external argument ('You') and a direct object ('it').,0,high,"The target verb 'have heard' licenses an internal argument ('it'), so the condition 'The target verb licenses or realises an internal argument (direct or indirect object)' is met, and the annotation is set to 0.",0,high,The verb 'have heard' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,1.0,high,"The target 'have heard' represents a punctual perceptual transition into awareness, fitting the achievement AktAch feature.",0,high,"The verb 'heard' denotes a bounded perceptual or cognitive event marking the onset of awareness, which is treated as a single completed occurrence.",0,high,The event 'have heard' unfolds over a measurable duration rather than occurring as a single punctual occurrence.,0,high,"The verb 'heard' denotes a bounded perceptual or cognitive event marking the onset or completion of awareness, which encodes eventive change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The target gram 'have heard' is not negated in the sentence.,0,high,"There is no temporal adverbial in the clause, so the feature DtDTAM is not present.",0.0,high,"The verb 'heard' entails a change of state (knowing something) that remains in effect at the reference time, thus DtExp is 0.",0,high,The verb 'have heard' does not entail that the information or directive is currently in effect; it merely reports a past interaction without a persisting state.,0,high,"The verb 'hear' entails a transition into a new state of having heard something, and the focus is on that transition rather than on a situation holding over time.",1,high,"The gram 'have heard' presents the situation as a bounded whole, targeting the completed event of hearing something.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have heard' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature TLTS is not present.",0,high,"The grammatical subject 'You' corresponds to the semantic agent of the verb 'heard', indicating an active voice construction."
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The verb 'have heard' introduces an overt internal argument 'it', indicating a two-participant event where the external argument (You) affects the internal argument (it).",0,high,"The target verb licenses an external argument ('You'), so the annotation is 0.",0,high,"The target verb 'have heard' licenses an internal argument ('it'), so the feature ASUnrg is not instantiated.",0,high,The verb 'have heard' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,1.0,high,"The target 'have heard' represents a punctual perceptual transition into awareness, fitting the achievement AktAch feature.",0,high,"The verb 'heard' denotes a bounded perceptual event marking the onset of awareness, which is treated as a single completed occurrence, thus the situation is not an activity.",0,high,"The event 'have heard' unfolds over a measurable duration rather than occurring as a single punctual occurrence, thus it is not AktSemel.",0,high,"The verb 'heard' denotes a bounded perceptual or cognitive event marking the onset or completion of awareness, which encodes eventive change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The target gram 'have heard' is not negated in the sentence.,0,high,"There is no temporal adverbial in the clause, so the DtDTAM feature is not present.",0.0,high,"The verb 'hear' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial; however, the resulting state of having heard something is relevant for subsequent discourse, so it is classified as non-experiential (0).",0,high,The verb 'have heard' does not entail a resulting state that holds at the reference time; it merely reports a past interaction without a persisting state.,0,high,The clause describes a discrete event ('heard') rather than a situation holding continuously across a time span.,1,high,"The gram 'have heard' presents the situation as a bounded whole, targeting the completed event of hearing something.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have heard' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature TLTS is not present.",0,high,"The grammatical subject 'You' corresponds to the semantic agent (doer/initiator) of the target verb, and the grammatical object 'it' corresponds to the semantic patient, indicating an active voice construction."
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb 'have heard' introduces an overt internal argument 'it', indicating a two-participant event directed from the external argument 'You' toward the internal argument 'it'.",0,high,The target verb licenses an external argument ('You').,0,high,"The target verb 'have heard' licenses an internal argument ('it'), so the condition 'The target verb licenses or realises an internal argument (direct or indirect object)' is met, and the annotation is set to 0.",0,high,The verb 'have heard' denotes a punctual or near-instantaneous change-of-state or boundary transition without a durative process phase.,1.0,high,"The target 'have heard' represents a punctual perceptual transition into awareness, fitting the achievement class.",0,high,"The verb 'heard' denotes a bounded perceptual or cognitive event marking the onset of awareness, which is treated as a single completed occurrence.",0,high,The event unfolds over a measurable duration rather than occurring as a single punctual occurrence.,0,high,"The verb 'have heard' denotes a bounded perceptual or cognitive event marking the onset or completion of awareness, which encodes eventive change rather than a static condition.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,"There is no negation in the sentence, so the target gram is not negative.",0,high,"There is no temporal adverbial in the clause, so the annotation is 0.",0.0,high,"The verb 'heard' entails a change of state (knowing something) that remains in effect at the reference time, thus it is not experiential.",0,high,"The verb 'have heard' does not entail that the information is currently in effect, but merely reports a past interaction.",0,high,"The verb 'have heard' entails a transition into a new state of having heard something, rather than a situation holding over time, thus it is not DtUniv.",1,high,"The gram 'have heard' presents the situation as a bounded whole, targeting the completed event of hearing something said, without profiling its internal temporal development.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have heard' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature TLTS is not present.",0,high,"The grammatical subject 'You' corresponds to the semantic agent (doer/initiator) of the target verb 'have heard', and the grammatical object 'it' corresponds to the semantic patient, indicating an active voice construction."
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,0,high,"The target verb 'have been paid' does not introduce an overt internal argument, as it is used in a passive construction without a direct object.",0,high,"The clause is morphologically passive, and the lexical verb licenses an external argument (whether overtly expressed or suppressed).",0,high,The target verb licenses or realises an internal argument (direct or indirect object).,0,high,"The verb 'have been paid' denotes a punctual event requiring preparation but without a process phase, thus it is not an accomplishment.",0.0,high,The event unfolds over a measurable duration rather than occurring at a single temporal boundary.,0,high,"The situation 'have been paid' entails a specific, inherent endpoint or defined result state, thus it is not an activity.",0,high,"The event unfolds over a measurable duration rather than occurring as a single punctual occurrence, as the payment is completed over a period of time.",0,high,"The gram is morphologically marked as progressive ('have been paid'), which entails dynamic unfolding and is incompatible with stative readings.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The sentence does not contain a negator that negates the target gram 'have been paid'.,0,high,There is no temporal adverbial present in the text.,0.0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so DtExp is 0.",0,high,"The verb 'have been paid' does not entail a resulting state that holds at the reference time; it implies that the hypocrites received their reward in the past, not that they are currently in a state of having been rewarded.",0,high,The clause describes a discrete bounded event (being paid in full) rather than a situation holding continuously across the time span.,1,high,"The gram 'have been paid' describes a passive bounded transition, where the payment is completed, fitting the intuition for TLAspPfv.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have been paid' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature is absent.",1,high,"The target 'have been paid' exhibits passive morphology, with 'have been' as the auxiliary and 'paid' as the past participle, and the grammatical subject ('they') corresponds to the semantic patient."
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The verb 'have been paid' introduces an overt internal argument ('in full'), and the sentence describes an event directed towards and affecting the internal argument.",0,high,"The clause is morphologically passive, and the lexical verb licenses an external argument (whether overtly expressed or suppressed).",0,high,"The target verb 'have been paid' licenses an internal argument ('in full'), so the feature ASUnrg is not instantiated.",0,high,"The verb 'have been paid' denotes a punctual event requiring preparation but without a process phase, thus it is not an accomplishment.",0.0,high,"The event 'have been paid' can naturally occur as the complement of 'finish', indicating completion of a durative process, thus it is not an achievement.",0,high,"The situation entails a specific, inherent endpoint or defined result state, as indicated by 'in full', thus it is not an activity.",0,high,"The event 'have been paid' entails a transition into a new resulting state, thus it is not AktSemel.",0,high,"The gram 'have been paid' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",0,high,"The clause presents the situation as having actually occurred in the actual world, without any indication that it is contrary to fact.",0,high,The sentence is affirmative; there is no negation of the eventuality expressed by the target gram.,0,high,There is no temporal adverbial in the clause 'they have been paid in full'.,0.0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,"The target gram 'have been paid' describes a completed action with no persisting resultative state at the reference time; it simply states that they received their reward in full, not that a state resulting from the payment is currently in effect.",0,high,"The clause describes a completed action with a result, rather than a situation holding continuously over time.",1,high,"The gram 'have been paid' describes a completed passive transition, presenting the situation as a bounded whole.",0,high,"The gram asserts the situation as realized in the actual world, and none of the modal, conditional, future, or wish contexts apply.",0,high,"The gram 'have been paid' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, so the feature is not present.",1,high,"The target 'have been paid' exhibits passive morphology, with 'been' as the auxiliary and 'paid' as the past participle, and the subject 'they' is the semantic patient."
