TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,1,high,"The passive clause 'Mary had been promised to Joseph' includes an external agent (implied) and an internal argument (Mary), satisfying the passive condition with both arguments present.",0,high,"The verb 'had been promised' licenses an external argument (the promiser), and the clause contains an overt indirect object (Mary), so it is not unaccusative.",0,high,"The verb phrase 'had been promised' licenses an internal argument (the recipient of the promise), so it does not instantiate ASUnrg.",0,high,'Had been promised' denotes a past state or event without a durative process leading to a defined endpoint; it is a stative or punctual event without inherent completion over time.,0,high,"'had been promised' denotes a state or condition resulting from a prior action rather than a punctual, near-instantaneous transition event.",0,high,"'had been promised' denotes a completed, bounded state or event with a specific result (promise made), not a dynamic, durative activity.",0,high,"'had been promised' entails a resulting state of having received a promise, not a punctual single bounded occurrence without change of state.",0,high,"'had been promised' denotes a completed event (a promise made), involving a bounded change-of-state rather than a static condition.",0,high,The clause 'His mother Mary had been promised to Joseph in marriage' presents a factual past event without any indication of being contrary to fact or counterfactual.,0,high,The target gram 'had been promised' is not negated; no negator or negative quantifier modifies it or its auxiliary.,0,high,"The clause containing 'had been promised' does not contain any overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'had been promised' entails a change of social/legal status (promise of marriage) that remains in effect at the reference time, thus vetoing DtExp.",0,high,"The phrase 'had been promised' reports a past social/legal status change but does not entail that the resulting state (being promised) currently holds at the reference time; the context indicates a past promise prior to marriage, not a persisting current status.",0,high,The phrase 'had been promised' describes a discrete past event (a promise made) rather than a continuous or habitual state holding over a time span.,0,high,The phrase 'had been promised' is a stative passive construction indicating a prior arrangement without a construed bounded transition event or completion measure; it does not present a bounded whole or transition event.,0,high,"The phrase 'had been promised' asserts a realized past event without modal, conditional, future, or hypothetical context.",1,high,"The auxiliary 'had' is morphologically past, indicating past perfect tense, which satisfies the set_to_1_if condition.",1,high,"The phrase 'had been promised' matches the auxiliary 'have' + 'been' + past participle form; the grammatical subject 'His mother Mary' corresponds to the semantic patient (the one affected by the promise), and the agent is omitted, consistent with passive voice."
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' introduces an overt subject ('the angel of God') and an overt internal argument ('him'), satisfying the condition for ASTrns.",0,high,"'had commanded' licenses an external argument (the angel of God as agent) and has an overt object ('him'), so it is not unaccusative.",0,high,"The verb 'had commanded' licenses an internal argument (the person commanded), so it does not meet the ASUnrg feature criteria.",0,high,"'Had commanded' denotes a punctual act of issuing an order, lacking a durative process or inherent endpoint unfolding over time.",0,high,'had commanded' denotes a durative or ongoing state of giving an order rather than a punctual boundary transition or instantaneous change of state.,0,high,"'had commanded' denotes a completed, bounded event with a defined result state (issuing a command), not a dynamic durative activity.",0,high,'had commanded' entails a resulting change of state (issuing a command changes the state of obligation or instruction) and is not a single punctual occurrence.,0,high,"'had commanded' denotes a completed, dynamic event (a past action of giving a command), involving event boundary and change-of-state, thus not a static state.",0,high,"The clause describes a past event that actually occurred, with no indication of counterfactuality or unfulfilled condition.",0,high,"The target gram 'had commanded' is not negated; the sentence affirms that Joseph did what was commanded, with no negation present.",1,high,"The clause contains the clausal past time anchor 'When Joseph woke up', explicitly anchoring the event to a specific past time interval.",0,high,"The verb 'had commanded' entails a change of social/legal status (a command given) that remains relevant at the reference time, and there is no frequency adverbial or negative perfect indicating experiential focus.",0,high,The verb 'had commanded' is a communication verb reporting a past interaction without indicating that the command is currently in effect; it does not encode a resulting state holding at the reference time.,0,high,'had commanded' refers to a discrete past event (a command given) rather than a continuous or habitual state holding up to the reference time.,1,high,"The clause 'the angel of God had commanded him to do' presents a completed, bounded event (a discrete command given), and the predicate denotes a transition event (issuing a command) asserted as a completed whole.",0,high,"'had commanded' asserts a realized past event without modal, conditional, or hypothetical context.",1,high,"The auxiliary 'had' is morphologically past, indicating past perfect tense, which satisfies the set_to_1_if condition.",0,high,"'had commanded' is past perfect active with the agent as subject ('the angel of God'), no passive morphology or 'been' auxiliary present."
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,The verb phrase 'has come near' does not introduce an overt internal argument (direct or indirect object) and does not encode a two-participant event with an external argument affecting an internal argument.,1,high,'has come near' denotes directed motion/change of location with the sole argument undergoing displacement and no external argument licensed.,0,high,"The verb phrase 'has come near' denotes a change-of-location event where the subject functions as an internal argument (theme/patient), not an external agent, and it licenses no external argument as agent.",0,high,"'has come near' denotes a punctual or near-instantaneous boundary transition (arrival near a location) without a durative process phase, thus it does not instantiate AktAcc.",1,high,"'has come near' denotes a punctual or near-instantaneous transition into a new state (the kingdom of heaven reaching a proximity threshold), fitting the definition of an achievement.",0,high,"'has come near' denotes a bounded event with a specific endpoint (the kingdom reaching a near position), not a dynamic durative activity.",0,high,"The phrase 'has come near' entails a transition into a new resulting state (the kingdom of heaven approaching), thus it is not a punctual event without change of state.",0,high,"'has come near' denotes a dynamic change of state or event boundary (arrival or approach), which involves internal eventive unfolding and is not a static condition.",0,high,The clause 'the kingdom of heaven has come near' presents a factual statement without any indication of counterfactuality or contrary-to-fact conditions.,0,high,"The target gram 'has come near' is not negated; there is no negator or negative quantifier in the sentence, so the event is presented as occurring.",0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'has come near' entails a change of location with the resulting state holding at the reference time, indicating proximity rather than an experiential event in the subject's life history.",1,high,"The phrase 'has come near' is a motion verb indicating that the mover (the kingdom of heaven) has moved to a destination (near) and remains there at the reference time, satisfying the DtRes feature.",0,high,The phrase 'has come near' describes a discrete event of approaching rather than a continuous or habitual state holding over a time span.,1,high,"The predicate 'has come near' denotes a transition event (approaching), asserted as a completed whole, presenting the situation as a bounded occurrence with a construed endpoint.",0,high,"The phrase 'has come near' asserts a realized situation in the actual world with no modal, conditional, future, or hypothetical context present.",0,high,"The gram uses present-tense 'has' followed by a past participle 'come' with no modal, future, or progressive marking, indicating canonical present perfect.",0,high,"The target 'has come near' does not have the auxiliary 'have been' + past participle form; 'come' here is an intransitive verb with no passive morphology, and the subject is the agent, not a patient."
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb 'have approved' introduces an overt subject ('I') and an overt direct object ('whom'), indicating a two-participant event with an agent affecting a patient.",0,high,"'have approved' licenses an external argument (the approver), and the clause contains an overt direct object ('whom'), so it does not meet unaccusative criteria.",0,high,"The verb 'have approved' licenses an internal argument (the object 'my Son'), so it does not instantiate ASUnrg.",0,high,'have approved' denotes a punctual cognitive event (an instantaneous judgment) without a durative process or inherent endpoint unfolding over time.,1,high,"'have approved' denotes a punctual transition into a new state of approval, fitting the definition of an achievement.",0,high,"'have approved' denotes a completed, bounded cognitive event with a defined result state (approval), not a dynamic durative activity.",0,high,'have approved' entails a resulting state of approval and is not a single punctual occurrence without change of state.,0,high,"'have approved' denotes a completed action (approval as an event), involving dynamic change and event boundary, thus not a static state.",0,high,"The clause presents the situation as having actually occurred ('whom I have approved'), with no indication that it is contrary to fact or counterfactual.",0,high,"The target gram 'have approved' is not negated; there is no negator or negative quantifier in the sentence, so the event is presented as occurring.",0,high,"'Then' in the clause functions as a logical connector ('therefore'), not a temporal adverb anchoring the event to a past time interval.",0,high,"The verb 'have approved' entails a change of social/legal status that remains in effect at the reference time, so it does not represent a mere experiential event.",1,high,"The verb 'have approved' indicates a change of social/legal status (approval) that is currently held, as the voice affirms ongoing approval of 'my Son'.",0,high,The clause describes a discrete event of approval rather than a continuous or habitual state holding over time.,1,high,"The predicate 'have approved' denotes a completed transition event (approval) asserted as a bounded whole, fitting the set_to_1_if conditions.",0,high,"The phrase 'whom I have approved' asserts a realized fact in the actual world without modal, conditional, future, or hypothetical context.",0,high,"The gram 'have approved' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking.",0,high,"The target 'have approved' is not in the passive voice; it lacks the auxiliary 'been' and past participle form, and the subject is the agent, not the patient."
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,"The clause is morphologically passive ('had been arrested'), and the lexical verb licenses both an external argument (agent) and an internal argument (patient), satisfying the set_to_1_if condition.",0,high,"'had been arrested' is a passive construction of 'arrest', which licenses an external argument (the agent who arrests), so it does not meet unaccusative criteria.",0,high,"The verb phrase 'had been arrested' licenses an internal argument (the person arrested) and denotes a change-of-state event where the subject is a patient, not an external agent.",0,high,'had been arrested' denotes a punctual change-of-state (the event of arrest) without a durative process phase leading to a defined endpoint.,1,high,"'had been arrested' denotes a punctual change-of-state event marking the boundary of transition into the state of being arrested, fitting the achievement criteria.",0,high,"'had been arrested' denotes a completed, bounded event with a specific result state (the arrest), not a dynamic durative activity.",0,high,"'had been arrested' entails a resulting change of state (John is in custody), so it is not a punctual event without change of state.",0,high,"'had been arrested' denotes a completed event with a clear boundary (arrest), involving dynamic change and eventive unfolding, thus not a static state.",0,high,"The clause 'John had been arrested' is presented as a factual past event that Jesus heard about, with no indication it is contrary to fact or counterfactual.",0,high,The target gram 'had been arrested' is not negated; there is no negator directly negating this event in the sentence.,0,high,"The clause 'John had been arrested' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The event 'had been arrested' entails a change of state relevant to the subsequent discourse (Jesus withdrawing), indicating the resulting state holds at the reference time, thus not instantiating DtExp.",1,high,The phrase 'had been arrested' indicates a change of state (from free to arrested) and the resulting state (being arrested) holds at the reference time in the reported past.,0,high,"'had been arrested' describes a discrete, bounded event (an arrest) rather than a continuous or habitual state holding over a time span.",1,high,"'had been arrested' is a passive perfect form asserting a completed bounded event (the arrest), matching the set_to_1_if condition for passive bounded transition.",0,high,"'had been arrested' is presented as a realized past event reported as fact, with no modal, conditional, or hypothetical context.",1,high,"'had' is morphologically past auxiliary and 'been' plus past participle 'arrested' indicates past perfect passive, satisfying the past perfect condition.",1,high,"The target gram 'had been arrested' matches the auxiliary 'have' + 'been' + past participle form; the subject 'John' is the semantic patient affected by the event; although no explicit by-phrase is present, the passive morphology and patient-subject alignment satisfy the criteria for VcPass."
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"The target verb 'have heard' introduces an overt grammatical subject 'You' and an overt direct object 'it', satisfying the condition for ASTrns.",0,high,"'have heard' licenses an external argument (the experiencer 'you') and takes a direct object ('it'), so it is not unaccusative.",0,high,"The verb 'have heard' licenses an internal argument ('it'), so it does not meet the criteria for ASUnrg.",0,high,"'have heard' denotes a punctual cognitive event of becoming aware or informed, lacking a durative process phase or inherent endpoint unfolding over time.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, matching the example 'They have heard the news.'",0,high,"'have heard' denotes a bounded perceptual event marking the onset of awareness, treated as a single completed occurrence, thus not a dynamic durative activity.",0,high,"'have heard' entails a state or event with duration and resulting knowledge state, not a single punctual occurrence without change of state.",0,high,"'have heard' denotes a bounded perceptual event marking the completion of awareness, thus involving dynamic change and eventive unfolding, which sets the feature to 0.",0,high,The clause 'You have heard it was said' presents a factual statement without any indication of counterfactuality or regret; it is not in a protasis or apodosis of a counterfactual conditional.,0,high,"The target gram 'have heard' is not negated; the negation 'not' applies to 'commit adultery', not to 'have heard'.",0,high,"The clause 'You have heard it was said' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the set_to_1_if condition for DtExp.",0,high,The verb 'have heard' is a perception verb reporting a past interaction without indicating that the information is currently in effect as a resulting state.,0,high,"The clause 'You have heard it was said' describes a discrete event of hearing, not a continuous or habitual state holding over time.",0,high,The phrase 'have heard' is a present perfect stative verb indicating a past experience without a bounded endpoint or transition; it does not present a single bounded occurrence or a completed transition event.,0,high,"'have heard' is a present perfect form asserting a realized event in the actual world, with no modal, conditional, future, or hypothetical context present.",0,high,"The gram uses present-tense 'have' followed by a past participle 'heard' with no modal, future, or progressive marking, matching the canonical present perfect.",0,high,"The target 'have heard' is auxiliary 'have' + past participle 'heard' but lacks the auxiliary 'been' required for VcPass; the subject 'You' is the agent who performs the hearing, not the patient, and there is no 'by'-phrase expressing an external argument."
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The target verb 'have heard' introduces an overt subject 'You' and an overt direct object 'it', satisfying the condition for ASTrns.",0,high,"'have heard' licenses an external argument (the experiencer 'you') and takes a direct object ('it'), so it is not unaccusative.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it does not meet the ASUnrg feature criteria.",0,high,"'have heard' here denotes a punctual cognitive event of becoming aware or informed, lacking a durative process phase leading to a defined endpoint.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, matching the criteria for AktAch.",0,high,"'have heard' denotes a bounded perceptual event marking the onset of awareness, a single completed occurrence without durative unfolding.",0,high,"'have heard' denotes a stative perfect or experiential aspect implying a resultant state of having knowledge, not a single punctual dynamic event without change of state.",0,high,"'have heard' denotes a bounded perceptual event marking the completion of awareness, thus involving dynamic change and eventive unfolding.",0,high,The clause 'You have heard it said' presents a factual statement without any indication of counterfactuality or regret.,0,high,The target gram 'have heard' is not negated; there is no negator directly negating 'have heard' in the sentence.,0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial anchoring the event to a specific past time interval.",1,high,"'have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the experiential feature DtExp.",0,high,The verb 'have heard' is a perception event reporting past interaction without indicating that the information is currently in effect or that a resulting state holds.,0,high,The clause 'You have heard it said' describes a discrete event of hearing something rather than a continuous or habitual state holding over time.,1,high,"The phrase 'have heard' presents a single bounded occurrence of perceiving information, functioning as a completed event rather than an ongoing or habitual action.",0,high,"'have heard' is used in a declarative statement asserting a realized fact, with no modal, conditional, future, or hypothetical context.",0,high,"The gram uses present-tense 'have' followed by a past participle 'heard' with no modal, future, or progressive marking.",0,high,"The target 'have heard' is auxiliary 'have' + past participle without 'been', so it lacks the 'have been' + past participle passive morphology; also, the subject 'you' is the semantic agent, not patient."
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The target verb 'have heard' introduces an overt grammatical subject 'You' and an overt direct object 'it', satisfying the condition for ASTrns.",0,high,"'have heard' licenses an external argument (the subject 'you' as experiencer/agent) and takes a direct object 'it', so it is not unaccusative.",0,high,"The verb 'have heard' licenses an internal argument ('it'), so it does not meet the criteria for ASUnrg.",0,high,"'have heard' denotes a punctual cognitive event of perceiving or becoming aware, lacking a durative process phase leading to a defined endpoint.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the criteria for AktAch.",0,high,"'have heard' denotes a bounded perceptual event marking the onset of awareness, a single completed occurrence without durative unfolding.",0,high,'have heard' entails a state or event with duration and does not describe a single punctual occurrence without change of state.,0,high,"'have heard' denotes a bounded perceptual event marking the completion of awareness, which involves dynamic change and eventive unfolding, thus not a static state.",0,high,The clause 'You have heard it said' presents a factual statement without any indication of counterfactuality or regret; it is not in a protasis or apodosis of a counterfactual conditional.,0,high,The target gram 'have heard' is not negated; there is no negator directly negating 'have heard' in the sentence.,0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial anchoring the event to a specific past time interval.",1,high,"The verb 'have heard' denotes a perception event focusing on the occurrence of an experience at least once, fitting the set_to_1_if condition for DtExp.",0,high,The verb 'have heard' is a bare perception event reporting a past interaction without indicating that the information is currently in effect as a resulting state.,0,high,The clause describes a discrete event of hearing something rather than a continuous or habitual state holding over time.,0,high,"The phrase 'have heard' is present perfect but denotes a stative situation of having knowledge, not a bounded transition event; no completion-measure adverbial or narrative step is present, and the situation is not presented as a bounded whole.",0,high,"'have heard' asserts a realized fact in the actual world without modal, conditional, future, or hypothetical context.",0,high,"The gram uses present-tense 'have' followed by a past participle with no modal, future, or progressive marking.",0,high,"The target 'have heard' is not in the form 'have been' + past participle; it is active voice with the subject as agent, not passive."
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"The passive construction 'have been paid' licenses both an external agent (implied payer) and an internal patient (the overt subject 'they'), satisfying the conditions for ASTrns.",0,high,"'have been paid' is a passive construction with an external argument (agent) licensed, so it does not meet the unaccusative criteria.",0,high,"The verb phrase 'have been paid' licenses an internal argument (the recipient of payment), so it does not instantiate ASUnrg.",0,high,"'have been paid' denotes a completed, punctual state resulting from payment, lacking a durative process phase leading to a defined endpoint.",1,high,"'have been paid' denotes a punctual transition into a new state (having received payment), fitting the achievement criteria.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'have been paid' entails a resulting state of having received payment, thus it is not a punctual event without change of state.",0,high,"'have been paid' denotes a completed event (payment received), involving a bounded change-of-state rather than a static condition.",0,high,"The clause 'they have already been paid in full' presents a situation as having actually occurred, with no indication of counterfactuality or regret.",1,high,"The target gram 'have been paid' is negated by the adverb 'already' combined with the context 'have already been paid in full' implying the event is completed and no further payment occurs, but crucially the auxiliary 'have' is not negated with 'not' or 'n't'; however, the phrase 'have already been paid' is affirmative, so no negation is present; thus, no negation is expressed, so annotation is 0.",0,high,"The clause 'they have already been paid in full' contains 'already' which is vague and does not explicitly anchor the event to a specific past time interval; no lexical, phrasal, or clausal past time adverbial is present.",0,high,"The phrase 'have already been paid in full' entails a completed change of possession with the resulting state holding at the reference time, thus it does not instantiate DtExp.",0,high,The phrase 'have been paid' is a stative copular construction indicating a completed action without explicitly encoding the transition or the persisting resulting state; the context does not confirm the current holding of a changed state but rather reports a past event.,0,high,"'have been paid' describes a completed, bounded event (payment already received), not a continuous or habitual state holding over time.",1,high,"The phrase 'have been paid' is a passive perfect form asserting a completed, bounded event (payment) rather than an ongoing process, matching the set_to_1_if condition for passive bounded transition.",0,high,"The phrase 'have been paid' asserts a realized situation in the actual world with no modal, conditional, future, or hypothetical context.",1,high,"The gram 'have been paid' includes 'been' followed by a past participle, indicating a progressive or perfect continuous aspect, which counts as tense or mood specification beyond simple present perfect.",1,high,"The target gram 'have been paid' matches the auxiliary 'have' + 'been' + past participle form, the subject ('they') corresponds to the semantic patient, and the clause implies a passive construction consistent with the presence of passive morphology."
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The clause is morphologically passive ('have been paid'), and the lexical verb 'pay' licenses both an external argument (agent) and an internal argument (patient), even though the agent is unexpressed.",0,high,"'have been paid' is a passive construction with an external agent implied, so the verb licenses an external argument, vetoing unaccusativity.",0,high,"The verb phrase 'have been paid' licenses an internal argument (the recipient of payment), so it does not instantiate ASUnrg.",0,high,"'have been paid' denotes a completed, punctual state change (payment completed) without a durative process phase or inherent endpoint unfolding over time.",1,high,"'have been paid' denotes a punctual transition into a new state of having received payment, fitting the achievement criteria as a boundary event without measurable duration.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state (payment completed), not a dynamic durative activity.",0,high,"'have been paid' entails a resulting state of having received payment, not a single punctual event without change of state.",0,high,"'have been paid' denotes a completed event (payment), involving a change-of-state and bounded eventive activity, thus not a static state.",0,high,"The clause 'they have been paid in full' presents the situation as having actually occurred, with no indication of counterfactuality or regret.",0,high,The target gram 'have been paid' is affirmed ('have been paid in full') and not negated; no negation applies directly to it.,0,high,"The clause 'I assure you they have been paid in full' contains no lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'have been paid in full' entails a completed change of possession with the resulting state holding at the reference time, so it does not represent an experiential event in the subject's life history.",0,high,The phrase 'have been paid' indicates a completed action but does not explicitly state that the resulting state (being paid) is currently in effect or relevant; it is a past event reported without clear persistence of the resulting state.,0,high,"'have been paid' describes a completed, bounded event (payment) rather than a continuous or habitual state holding over time.",1,high,"The phrase 'have been paid' is a passive perfect form asserting a completed bounded event, matching the set_to_1_if condition for a passive bounded transition.",0,high,"'have been paid' asserts a realized situation in the actual world with no modal, conditional, future, or hypothetical context.",1,high,"The gram includes 'been' followed by a past participle 'paid', indicating a progressive perfect form, which instantiates TLTS.",1,high,"The target 'have been paid' matches the auxiliary 'have' + 'been' + past participle form, the grammatical subject ('they') corresponds to the semantic patient, and the construction shows overt passive morphology, fulfilling the criteria for VcPass."
