TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,1,high,"The passive construction 'had been promised' includes an external argument (agent) and an overt internal argument (Mary), satisfying the criteria for ASTrns.",0,high,"The verb phrase 'had been promised' licenses an external argument (the promiser), indicating an agentive or causative relation, thus not unaccusative.",0,high,"The verb 'had been promised' licenses an internal argument (Joseph) as the recipient of the promise, so it does not instantiate ASUnrg.",0,high,"'Had been promised' denotes a completed, punctual state or agreement without a durative process leading to a defined endpoint or result state.",0,high,"'had been promised' describes a state resulting from a prior event rather than a punctual, near-instantaneous transition at a temporal boundary.",0,high,"'had been promised' denotes a completed, bounded event with a defined result state (the promise), not a dynamic durative activity.",0,high,'had been promised' entails a resulting state of promise and is not a single punctual event without change of state.,0,high,'had been promised' is a past perfect passive form indicating a completed event (a bounded dynamic event) rather than a static state.,0,high,The clause 'His mother Mary had been promised to Joseph in marriage' presents a factual past event without any indication that it is contrary to fact or a counterfactual conditional.,0.0,high,The target gram 'had been promised' is not negated; there is no negator or negative quantifier negating the promise event in the sentence.,0,high,"The clause containing 'had been promised' does not include any overt lexical, phrasal, or clausal past time adverbial anchoring the event to a specific past time interval.",0,high,"The phrase 'had been promised' entails a change of social/legal status (promise of marriage) that remains in effect at the reference time, not just an event in life history.",1,high,The phrase 'had been promised' indicates a change of social/legal status (promise of marriage) that Mary currently holds at the reference time.,0,high,'had been promised' describes a discrete past event (a promise made) rather than a continuous or habitual situation holding up to the reference time.,1,high,"The phrase 'had been promised' presents a completed, bounded event of promise given prior to the narrative present, indicating a transition into a promised state.",0,high,"'had been promised' asserts a realized past event without modal, conditional, or hypothetical context.",1,high,"The auxiliary 'had' is morphologically past, indicating past perfect tense, which satisfies the condition for TLTS = 1.",1,high,"The phrase 'had been promised' uses auxiliary 'had been' plus past participle 'promised', the grammatical subject 'His mother Mary' is the semantic patient, and the agent is omitted, consistent with passive voice."
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' introduces an overt subject ('the angel of God') and an overt direct object ('him'), indicating a two-participant event with an external agent affecting an internal patient.",0,high,"'had commanded' licenses an external argument (the angel) who performs the action of commanding, so it is not unaccusative.",0,high,"The verb 'had commanded' licenses an internal argument ('him'), so it does not meet the criteria for ASUnrg.",0,high,"'Had commanded' denotes a punctual act of issuing an order, lacking a durative process or inherent endpoint.",0,high,"'had commanded' denotes a past state of issuing an order, which is a durative or stative event rather than a punctual transition into a new state.",0,high,"'had commanded' denotes a completed, bounded event with a defined result state (issuing a command), not a dynamic durative activity.",0,high,"'had commanded' entails a completed action that results in a new state of obligation or instruction, not a punctual event without change of state.",0,high,"'had commanded' denotes a completed, bounded dynamic event of issuing an order, not a static state.",0,high,"The clause describes a factual past event that actually occurred, with no indication of counterfactuality or unfulfilled condition.",0.0,high,"The target gram 'had commanded' is not negated; the sentence affirms that Joseph did what was commanded, with no negation present.",1,high,"The clause contains the clausal past time anchor 'When Joseph woke up', explicitly anchoring the event to a specific past time interval.",0,high,"The verb 'had commanded' entails a completed action resulting in Joseph's obedience, not focusing on the event as part of his life history or repeated experience.",1,high,"The verb 'had commanded' indicates a completed order that Joseph obeyed, implying the resulting state (Joseph's obedience) holds at the reference time.",0,high,'had commanded' refers to a discrete past event (the angel's command) rather than a continuous or habitual situation extending to the reference time.,1,high,"The phrase 'had commanded' presents a completed, bounded event in the past that sets the stage for subsequent actions, thus profiling the situation as a single bounded occurrence with a construed endpoint.",0,high,"'had commanded' is a past perfect form asserting a realized past event, not modal, conditional, or hypothetical.",1,high,"'had commanded' uses the morphologically past auxiliary 'had', indicating past perfect tense.",0,high,'had commanded' is active past perfect with the agent as subject and no passive morphology or by-phrase present.
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,The verb phrase 'has come near' does not introduce an overt internal argument (direct or indirect object) and functions intransitively without an affected patient.,1,high,"'has come near' denotes a change of location where the sole argument undergoes displacement and no external argument is licensed, matching unaccusative criteria.",0,high,"The verb phrase 'has come near' denotes a change-of-location event with the subject functioning as an internal argument (theme/patient), not an external agent, and licenses no external argument.",0,high,'has come near' denotes a punctual boundary transition without a durative process phase or inherent endpoint beyond arrival.,1,high,"'has come near' denotes a punctual transition into a new state (the kingdom of heaven reaching near), fitting the criteria of a near-instantaneous boundary crossing.",0,high,"'has come near' denotes a bounded event with a defined result state (the kingdom of heaven reaching a near position), not a durative ongoing activity.",0,high,"'has come near' entails a change of state or resulting condition (the kingdom of heaven approaching), thus not a single punctual event without change of state.",0,high,"'has come near' denotes a dynamic change of state or event boundary indicating approach, thus not a static situation.",0,high,The clause presents the situation as having actually occurred ('the kingdom of heaven has come near') without any indication that it is contrary to fact or counterfactual.,0.0,high,"The target gram 'has come near' is not negated; there is no negator or negative quantifier in the sentence, so the event is presented as occurring.",0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial anchoring the event to a specific past time interval.",0,high,"The phrase 'has come near' entails a change of state or location that holds at the reference time, indicating a current situation rather than an event in the subject's life history.",1,high,The phrase 'has come near' indicates a motion verb where the subject has moved to a location near the kingdom of heaven and remains there at the reference time.,0,high,The phrase 'has come near' describes a discrete event of approaching rather than a continuous or habitual state holding over a time span.,1,high,"The predicate 'has come near' denotes a transition event with a construed endpoint, presenting the situation as a single bounded occurrence.",0,high,"The phrase 'has come near' asserts a realized fact in the actual world without modal, conditional, or hypothetical context.",0,high,"The gram uses present-tense 'has' followed by a past participle 'come' with no modal, future, or progressive marking, indicating simple present perfect.",0,high,'has come near' is active intransitive with no passive morphology or patient subject; 'come' is not a past participle passive form.
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb 'have approved' has an overt subject 'I' (implied by 'whom I have approved') and an overt internal argument 'whom' as direct object, indicating a two-participant event directed from the subject to the object.",0,high,"'have approved' licenses an external argument (the subject who approves), so it is not unaccusative.",0,high,"'have approved' licenses an internal argument (the Son), so the subject is not the sole external argument without internal argument.",0,high,'have approved' denotes a punctual change-of-state or boundary transition without a durative process phase or inherent endpoint.,1,high,"'have approved' denotes a punctual transition into a new state of approval, fitting the criteria of an instantaneous change of state.",0,high,"'have approved' denotes a completed, bounded cognitive event with a defined result state (approval), not a dynamic durative activity.",0,high,"'have approved' entails a resulting change of state (the approval status), so it is not a punctual event without change of state.",0,high,'have approved' denotes a completed evaluative event indicating a bounded change of state rather than a static condition.,0,high,"The clause presents the event as having actually occurred, with no indication of a counterfactual or contrary-to-fact situation.",0.0,high,The target gram 'have approved' is not negated; there is no negator or negative quantifier affecting it in the sentence.,0,high,'Then' in this context is a logical connector rather than a temporal adverb anchoring the event to a specific past time interval.,0,high,"The verb 'have approved' entails a change of social/legal status that remains in effect at the reference time, not just an event in the subject's life history.",1,high,The verb 'have approved' indicates a change of social/legal status (approval) that is currently held at the reference time.,0,high,The clause describes a discrete event of approval rather than a continuous or habitual state holding over time.,1,high,"The predicate 'have approved' denotes a completed transition event asserting a bounded whole, as the approval is presented as a discrete, completed act.",0,high,"The phrase 'I have approved' asserts a realized fact in the actual world without modal, conditional, or future marking.",0,high,"The gram uses present-tense 'have' followed by a past participle with no modal, future, or progressive marking, indicating simple present perfect.",0,high,The target 'have approved' is active with the subject 'I' as the agent approving 'my Son'; there is no passive morphology or by-phrase.
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,"The passive clause 'had been arrested' licenses both an external agent (implied or in a 'by'-phrase) and an internal patient (arrested), satisfying the two-participant event requirement.",0,high,"'had been arrested' is a passive construction where the verb licenses an external argument (the agent of arrest), so it does not meet the unaccusative criteria.",0,high,"The verb phrase 'had been arrested' licenses an internal argument (the person arrested) and denotes a change-of-state event with the subject as patient, not an external agent.",0,high,'had been arrested' denotes a punctual boundary transition (the event of arrest) without a durative process phase or inherent endpoint unfolding over time.,1,high,'had been arrested' denotes a punctual change-of-state event marking the transition into the state of being arrested.,0,high,"'had been arrested' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'had been arrested' entails a resulting change of state (being under arrest), so it does not instantiate AktSemel.",0,high,"'had been arrested' denotes a bounded dynamic event (a change-of-state event) and is morphologically marked as past perfect progressive, indicating event completion rather than a static state.",0,high,The clause reports a factual past event without any indication that it is contrary to fact or part of a counterfactual conditional.,0.0,high,"The target gram 'had been arrested' is not negated; the sentence states that John was arrested, so the event is presented as having occurred.",0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The verb 'had been arrested' entails a change of state (being in custody) that holds at the reference time, indicating a resulting state rather than a life-history event.",1,high,"The verb phrase 'had been arrested' indicates a change of state (from free to arrested) and the resulting state (being arrested) holds at the reference time, as implied by the context that Jesus heard about it and then acted.",0,high,"'had been arrested' describes a discrete, bounded event (an arrest) rather than a continuous or habitual situation holding up to the reference time.",1,high,'had been arrested' is a perfect passive form indicating a completed bounded event (the arrest) rather than an ongoing process or stative situation.,0,high,"'had been arrested' is presented as a realized past event reported as fact, not hypothetical or projected.",1,high,"The auxiliary 'had' is morphologically past, indicating past perfect tense.",1,high,"'had been arrested' is auxiliary 'had' + 'been' + past participle 'arrested' of a transitive verb, the subject 'John' is the semantic patient, and the construction shows passive morphology."
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"The verb 'have heard' introduces an overt subject 'You' and an overt direct object 'it', indicating a two-participant event with an external agent affecting an internal patient.",0,high,"'have heard' licenses an external argument (the experiencer 'you') and takes a direct object ('it'), so it is not unaccusative.",0,high,"The verb 'have heard' licenses an internal argument ('it'), so it does not instantiate ASUnrg.",0,high,'have heard' denotes a punctual event of perceiving information without a durative process leading to a defined endpoint or result state.,1,high,"'have heard' denotes a punctual perceptual/cognitive transition into awareness, fitting the criteria for AktAch.",0,high,"The verb 'have heard' denotes a bounded perceptual event marking the onset of awareness, which is a single completed occurrence without dynamic unfolding.",0,high,'have heard' entails a state or experience over time rather than a single punctual event without change of state.,0,high,"'have heard' denotes a bounded perceptual event marking the onset of awareness, which involves dynamic change and eventive unfolding.",0,high,The clause 'You have heard it was said' presents a factual statement without any indication of counterfactuality or contrary-to-fact conditions.,0.0,high,"The target gram 'have heard' is not negated; the negation 'not' applies to 'commit adultery', not to 'have heard'.",0,high,"The clause contains no lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'You have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the DtExp feature.",0,high,'have heard' is a perception verb indicating past experience without implying a resulting state that holds at the reference time.,0,high,"The clause 'You have heard it was said' describes a discrete event of hearing, not a continuous or habitual situation holding over time.",0,high,"The predicate 'have heard' denotes a stative/perceptual situation without a construed boundary, and the clause does not present it as a bounded whole or completed transition.",0,high,"'have heard' is a present perfect construction asserting a realized fact, with no modal or hypothetical context.",0,high,"The gram uses present-tense 'have' followed by a past participle with no modal, future, or progressive marking.",0,high,'have heard' is active voice with the grammatical subject as the agent and no passive morphology or 'been' auxiliary present.
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The target verb 'have heard' introduces an overt subject 'You' and an overt direct object 'it', indicating a two-participant event directed from the external argument to the internal argument.",0,high,"'have heard' licenses an external argument (the experiencer 'you') and involves an agentive or experiencer role, not a one-participant internal argument event.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it does not meet the ASUnrg feature criteria.",0,high,'have heard' denotes a punctual event of perceiving sound without a durative process leading to a defined endpoint or result state.,1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the criteria for AktAch.",0,high,"'have heard' denotes a bounded perceptual event marking the onset of awareness, a single completed occurrence without durative unfolding.",0,high,"'have heard' entails a resulting state of having knowledge or information, thus not a punctual event without change of state.",0,high,"'have heard' denotes a bounded perceptual event marking the completion of awareness, thus involving dynamic change and eventive unfolding.",0,high,The clause presents a factual statement without any indication of counterfactuality or regret.,0.0,high,The target gram 'have heard' is not negated and no negative quantifier or negation adverb modifies it in the sentence.,0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'have heard' is a perfect verb of perception focusing on the occurrence of an experience at least once, fitting the DtExp feature.",0,high,'have heard' is a perception verb indicating past experience without implying a current resulting state.,0,high,"'have heard' refers to a discrete event of hearing a saying, not a continuous or habitual state holding over time.",0,high,'have heard' here denotes a stative perfect indicating prior experience without presenting the event as a bounded whole or transition.,0,high,"'have heard' is used in a present perfect construction asserting a realized fact, not expressing modality, conditionality, or hypothetical context.",0,high,"'have heard' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking.",0,high,"The phrase 'have heard' is active with 'you' as the agent subject, not a passive construction with auxiliary 'have been' plus past participle."
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb phrase 'have heard' has an overt subject 'You' and an overt direct object 'it', indicating a two-participant event with an external agent affecting an internal patient.",0,high,"'have heard' licenses an external argument (the experiencer 'you') and involves an agentive or experiencer role, not a one-participant internal argument event.",0,high,"The verb 'have heard' licenses an internal argument ('it'), so it does not meet the ASUnrg feature criteria.",0,high,'have heard' denotes a punctual change-of-state (perceiving or becoming aware) without a durative process or inherent endpoint.,1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the criteria for AktAch.",0,high,"The verb 'have heard' denotes a bounded perceptual event marking the onset of awareness, which is a single completed occurrence without durative unfolding.",0,high,'have heard' entails a state or experience rather than a single punctual dynamic event without change of state.,0,high,"'have heard' denotes a bounded perceptual event marking the completion of awareness, which involves dynamic change and eventive unfolding.",0,high,The clause 'You have heard it said' presents a factual statement without any indication of counterfactuality or contrary-to-fact conditions.,0.0,high,"The target gram 'have heard' is not negated; there is no negator such as 'not', negative quantifier, or 'never' modifying it in the sentence.",0,high,"The clause contains no lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'You have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the DtExp feature.",0,high,'have heard' is a perception event without entailment that the resulting state of hearing persists at the reference time.,0,high,The clause describes a discrete event of hearing something rather than a continuous or habitual situation holding over time.,1,high,"The predicate 'have heard' denotes a transition event (perceiving information) asserted as a completed whole, presenting the situation as a bounded occurrence.",0,high,"The phrase 'You have heard' asserts a realized fact in the actual world without modal, conditional, or hypothetical context.",0,high,"The gram 'have heard' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking.",0,high,'have heard' is active voice with the grammatical subject as the agent and no passive morphology or 'been' auxiliary present.
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"The passive construction 'have been paid' licenses both an external agent (implied payer) and an internal patient (the recipient), satisfying the two-participant event requirement.",0,high,"'have been paid' is a passive construction where the verb licenses an external argument (the payer), so it is not unaccusative.",0,high,"The verb phrase 'have been paid' licenses an internal argument (the recipient of payment), so the subject is not an external argument and the verb is not one-participant without internal argument.",0,high,"'have been paid' denotes a punctual, completed transaction without a durative process or inherent endpoint phase.",0,high,"'have been paid' describes a completed state resulting from a prior process, not a punctual transition at a temporal boundary.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'have been paid' entails a resulting change of state (the state of having received payment), so it does not instantiate AktSemel.",0,high,"'have been paid' denotes a completed, bounded event (payment received), not a static state holding over time.",0,high,The clause 'they have already been paid in full' presents a factual past event without any indication of being contrary to fact or counterfactual.,0.0,high,"The target gram 'have been paid' is presented affirmatively ('have already been paid'), with no negation or negative quantifier negating the event.",0,high,"The clause 'they have already been paid in full' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'have already been paid in full' indicates a completed change of state with a resulting condition holding at the reference time, not a life-history event.",1,high,The phrase 'have been paid' indicates a completed change of possession with the resulting state (being paid) currently holding at the reference time.,0,high,"'have been paid' refers to a completed, bounded event (payment done in full), not a continuous or habitual situation.",1,high,"The phrase 'have been paid in full' presents a completed, bounded event with a construed endpoint, indicating a transition event that is asserted as finished.",0,high,"The phrase 'have been paid' asserts a realized fact in the actual world, with no modal, conditional, future, or hypothetical context present.",0,high,"'have been paid' is formed with present-tense 'have' followed by 'been' and a past participle, with no progressive participle, modal, or future marking.",1,high,"'have been paid' is auxiliary 'have' + 'been' + past participle 'paid', the subject 'they' corresponds to the semantic patient, and the phrase implies a passive construction consistent with the rules."
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The passive construction 'have been paid' includes an external argument (agent, implied) and an overt internal argument ('in full' as a complement indicating the extent of payment), satisfying the criteria for ASTrns.",0,high,"'have been paid' is a passive construction where the verb licenses an external argument (agent), so it is not unaccusative.",0,high,"The verb phrase 'have been paid' licenses an internal argument (the payment), indicating a change-of-state event with the subject as the internal argument, not an external agent.",0,high,'have been paid' denotes a punctual event of payment completion without a durative process or inherent endpoint phase.,1,high,"'have been paid' denotes a punctual transition into a new state of having received payment, fitting the criteria of an instantaneous change of state.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state (payment completed), not a dynamic durative activity.",0,high,"'have been paid' entails a resulting change of state (payment completed), thus not a punctual event without change of state.",0,high,"'have been paid' denotes a completed, bounded event (payment) involving change of state, not a static or durative condition.",0,high,The clause 'they have been paid in full' presents a factual statement without any indication of being contrary to fact or counterfactual conditional.,0.0,high,"The phrase 'have been paid' is affirmed by 'I assure you they have been paid in full,' indicating the event has occurred, with no negation present.",0,high,"The clause 'they have been paid in full' contains no lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,The phrase 'have been paid in full' indicates a completed change of possession with a resulting state holding at the reference time.,1,high,The phrase 'have been paid in full' indicates a completed change of possession with the resulting state (being paid) currently holding at the reference time.,0,high,"'have been paid' describes a completed, bounded event (payment) rather than a continuous or habitual situation holding over time.",1,high,"The phrase 'have been paid in full' presents a completed, bounded event with a completion-measure adverbial 'in full', indicating the payment is a finished transition.",0,high,"The phrase 'have been paid' asserts a realized fact in the actual world, with no modal, conditional, or hypothetical context present.",0,high,"'have been paid' is present perfect passive with no progressive or modal/future marking, so TLTS is not instantiated.",1,high,"The phrase 'have been paid' is auxiliary 'have' + 'been' + past participle 'paid', the subject 'they' corresponds to the semantic patient, and the construction shows passive morphology."
