TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,1,high,"The verb phrase 'had been promised' involves an external argument (agent implied) directing the promise toward an overt internal argument 'Mary', fulfilling the two-participant event requirement.",0,high,"The verb phrase 'had been promised' licenses an external argument (agent/initiator) who makes the promise, thus violating the ASUncc feature.",0,high,"'had been promised' licenses an internal argument (Mary is the recipient of the promise), so it does not instantiate ASUnrg.",0,high,'Had been promised' denotes a punctual change of state (a promise made) without a durative process phase leading to a defined endpoint.,0,high,'had been promised' describes a state or arrangement rather than a punctual boundary transition event.,0,high,"'had been promised' denotes a completed, bounded state or event with a defined result (the promise), not a dynamic durative activity.",0,high,The event 'had been promised' entails a resulting state of promise and is not a punctual single occurrence without change of state.,0,high,"'had been promised' is morphologically marked as past perfect progressive aspect indicating a completed event with dynamic change, not a static state.",0.0,high,The clause 'His mother Mary had been promised to Joseph in marriage' presents a factual past event without any indication that it is contrary to fact.,0,high,The phrase 'had been promised' is stated affirmatively without any negation affecting it in the sentence.,0,high,The clause contains no overt temporal adverbial anchoring the event to a specific past time interval.,1,high,The phrase 'had been promised' presents the event as part of Mary's life history without asserting a resulting state at the reference time.,1,high,"The phrase 'had been promised' indicates a completed action resulting in a current state where Mary is promised to Joseph, thus encoding a transition with a persisting resulting state.",0,high,'had been promised' describes a discrete past event rather than a continuous state or activity holding up to the reference time.,1,high,"The phrase 'had been promised' denotes a completed, bounded event (a passive transition) presenting the promise as a whole, not profiling internal temporal development.",0,high,"The phrase 'had been promised' asserts a realized past event in the actual world without any modal, conditional, future, or wish context.",1,high,"'had been promised' is past perfect passive, which overtly encodes past tense beyond simple present perfect.",1,high,"The subject 'Mary' is the semantic patient of the event, the construction uses 'had been' plus the past participle 'promised', and the agent is omitted, indicating passive voice."
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' introduces an external argument (the angel of God) and an overt internal argument ('him'), indicating a directed event affecting the internal argument.",0,high,The verb 'had commanded' licenses an external argument (the angel of God) who performs the action of commanding.,0,high,"The verb 'had commanded' licenses an internal argument ('him'), so it does not instantiate ASUnrg.",0,high,'Had commanded' denotes a punctual act of issuing an order without an inherent durative process or defined endpoint within the event itself.,0,high,"'had commanded' describes a past state of having given an order, which is a durative or stative event rather than a punctual change-of-state or boundary transition.",0,high,"'had commanded' denotes a completed, bounded event with a defined result state (issuing a command), not a dynamic durative activity.",0,high,"'had commanded' entails a completed action that results in a new state of obligation or instruction, not a punctual semelfactive event.",0,high,"'had commanded' denotes a completed, bounded event of issuing a command, involving dynamic change and event boundary, thus not a stative situation.",0.0,high,"The clause presents a factual past event that actually occurred, with no indication of counterfactuality.",0,high,The phrase 'had commanded' is presented affirmatively without any negation affecting it in the sentence.,0,high,The clause contains no overt temporal adverbial anchoring the event to a specific past time interval.,1,high,"The phrase 'had commanded' presents the event as part of the angel's past action without asserting a resulting state holding at the reference time, fitting the experiential feature.",1,high,"The phrase 'had commanded' indicates that Joseph received an order which he then acted upon, implying the command's directive state persists at the reference time.",0,high,"The clause describes a discrete, bounded event of having commanded, not a continuous or habitual state holding up to the reference time.",1,high,"'had commanded' denotes a completed, bounded event of issuing a command, presenting the transition as a whole without internal temporal development.",0,high,"The phrase 'had commanded' is used to assert a realized past event that Joseph actually obeyed, indicating a factual, realized situation rather than a hypothetical or projected one.",1,high,"'had commanded' is a past perfect form with 'had' + past participle, which encodes a past tense specification beyond simple present perfect.",0,high,"'had commanded' is active voice with the agent as subject and patient as object, no passive morphology or 'been' auxiliary present."
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,The verb phrase 'has come near' does not introduce an overt internal argument affected by an external argument; it functions intransitively indicating approach without a direct object.,1,high,"The verb phrase 'has come near' encodes a one-participant event with no external argument and no direct or indirect object, indicating a change of location without an agent.",0,high,"The verb phrase 'has come near' denotes a change-of-location event where the sole argument functions as an internal argument (theme), not an external agent.",0,high,'has come near' denotes a punctual boundary transition without a durative process phase or inherent endpoint unfolding over time.,1,high,"'has come near' denotes a punctual transition crossing a definable threshold (the kingdom of heaven approaching), matching the achievement criteria.",0,high,"'has come near' denotes a bounded event with a defined result state (the kingdom of heaven arriving near), lacking dynamic durative unfolding.",1,high,"The phrase 'has come near' describes a punctual event indicating arrival or approach without entailing a change of state or durative unfolding, fitting the semelfactive feature.",0,high,"'has come near' denotes a change-of-state or event boundary indicating the kingdom's arrival, which is dynamic and bounded, not a static state.",0.0,high,The clause presents the situation as having actually occurred ('the kingdom of heaven has come near') without any indication that it is contrary to fact.,0,high,The sentence affirms that the kingdom of heaven has come near without any negation affecting the target gram.,0,high,"The clause contains no overt lexical, phrasal, or clausal temporal adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'has come near' entails a change of location resulting in a current state relevant to the discourse, not a life-history event.",1,high,"The phrase 'has come near' indicates a change of state (the kingdom of heaven approaching) that holds at the reference time, encoding a transition to a new state currently in effect.",0,high,The phrase 'has come near' describes a punctual event indicating a transition rather than a continuous state holding over time.,1,high,The phrase 'has come near' denotes a completed transition event presenting the situation as a bounded whole without internal temporal development.,0,high,"The phrase 'has come near' is asserted as a realized fact in the actual world without any modal, conditional, future, or wish context.",0,high,"The phrase 'has come near' is formed with present-tense 'has' followed by a past participle with no additional modal, future, or progressive marking, indicating simple present perfect.",0,high,'has come near' is an active intransitive verb phrase with no passive morphology or auxiliary 'been' plus past participle; the subject is not a semantic patient and no passive construction is present.
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb 'have approved' has an overt internal argument 'whom' referring to 'my Son', indicating a two-participant event with an external agent and an affected internal argument.",0,high,"The verb 'have approved' licenses an external argument (the subject 'I'), indicating an agentive role, thus it does not instantiate ASUncc.",0,high,"The verb 'have approved' licenses an internal argument (the Son), so it does not instantiate ASUnrg.",0,high,'have approved' denotes a punctual change-of-state (approval) without a durative process phase leading to a defined endpoint.,1,high,"'have approved' denotes a punctual transition into a new evaluative state (approval), fitting the definition of an achievement as a boundary point of transition.",0,high,"'have approved' denotes a bounded cognitive event with a defined result state (approval), not a dynamic durative activity.",0,high,"'have approved' entails a resulting state of approval, indicating a transition into a new state rather than a punctual semelfactive event.",0,high,"'have approved' denotes a bounded dynamic event of approval, indicating a change-of-state rather than a static condition.",0.0,high,"The clause presents the situation as having actually occurred, with no indication that it is contrary to fact.",0,high,"The sentence affirms the approval ('I have approved'), with no negation present to indicate the event did not occur.",0,high,"'Then' here is a logical connector introducing speech, not a temporal adverbial anchoring the event to a specific past time interval.",1,high,The phrase 'I have approved' presents the event as part of the subject's life history without asserting a resulting state holding at the reference time.,1,high,The phrase 'I have approved' indicates a completed action resulting in a current state of approval that holds at the reference time.,0,high,The clause describes a discrete event of approval rather than a continuous state or habitual series holding over time.,1,high,'have approved' denotes a completed transition event presenting the approval as a bounded whole without internal temporal development.,0,high,"The phrase 'whom I have approved' is asserted as a realized fact within the actual world context, not hypothetical or projected.",0,high,"'have approved' is formed with present-tense 'have' plus past participle with no additional modal, future, or progressive marking, indicating simple present perfect.",0,high,"The grammatical subject 'I' is the agent who performs the action 'have approved' on the object 'whom'; there is no passive morphology or by-phrase, so this is active voice."
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,"The verb phrase 'had been arrested' includes an overt internal argument 'John' who is affected by the event initiated by an external agent (implied arresting authority), thus instantiating the ASTrns feature.",0,high,"The verb phrase 'had been arrested' is passive and licenses an external agent (the arresting party), so it does not instantiate ASUncc.",0,high,"'had been arrested' is a passive construction indicating a change-of-state event where the subject is a patient/theme, not an external agent, and the verb licenses an internal argument.",0,high,'had been arrested' denotes a punctual change-of-state event (the moment of arrest) without an inherent durative process phase leading to a defined endpoint.,1,high,'had been arrested' denotes a punctual change-of-state event marking the transition into the state of being arrested.,0,high,"'had been arrested' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'had been arrested' entails a resulting change of state (being under arrest), so it is not semelfactive.",0,high,"'had been arrested' denotes a bounded change-of-state event (the arrest), not a stative condition.",0.0,high,"The clause 'John had been arrested' is presented as a factual past event that actually occurred, with no indication it is contrary to fact or hypothetical.",0,high,The phrase 'had been arrested' is presented as a realized event without negation in the sentence.,0,high,The clause contains no overt temporal adverbial explicitly anchoring the event to a specific past time interval.,0,high,"The event 'had been arrested' introduces a resulting state (being in custody) that is relevant for the subsequent discourse, thus it is not a mere life-history entry.",1,high,"The phrase 'had been arrested' indicates a completed change of state (from free to arrested) that holds at the reference time, implying the resulting state of being arrested persists.",0,high,"'had been arrested' describes a discrete, bounded event (an arrest) rather than a continuous state or activity holding over time.",1,high,'had been arrested' denotes a completed transition event (the arrest) presented as a bounded whole without internal temporal development.,0,high,"The phrase 'had been arrested' is presented as a reported fact within the actual world, not as a hypothetical or projected situation.",1,high,"'had been arrested' is a past perfect passive form, which overtly encodes past tense and perfect aspect, thus instantiating TLTS.",1,high,"'had been arrested' includes the auxiliary 'had been' plus a past participle 'arrested', the subject 'John' is the semantic patient, and the agent is omitted, matching passive voice morphology."
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"The verb phrase 'have heard' includes an overt internal argument 'it', indicating a two-participant event directed from the external argument 'you' to the internal argument 'it'.",0,high,"The verb 'have heard' licenses an external argument (the experiencer 'you') and takes an overt direct object 'it', so it does not instantiate ASUncc.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it does not instantiate ASUnrg.",0,high,'have heard' here denotes a punctual change of state (becoming aware of something) without a durative process phase leading to a defined endpoint.,1,high,"'have heard' denotes a punctual perceptual transition into awareness, matching the achievement feature criteria.",0,high,"The verb 'have heard' denotes a bounded perceptual event marking the onset of awareness, which is a single completed occurrence without dynamic unfolding.",0,high,'have heard' denotes a past experience or state rather than a single punctual event and does not describe a near-instantaneous bounded occurrence without change of state.,0,high,"The verb 'have heard' denotes a bounded perceptual event marking the completion of awareness, which involves dynamic change and is incompatible with a stative reading.",0.0,high,The clause 'You have heard it was said' presents a factual statement without any indication that the situation is contrary to fact or counterfactual.,0,high,"The negation 'not' applies to 'commit adultery', not to 'have heard', so the target gram 'have heard' is not negated.",0,high,"The clause contains no overt lexical, phrasal, or clausal temporal adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'You have heard' presents the event as part of the subject's life history without asserting a resulting state, indicating an experiential event.",0,high,The phrase 'You have heard' reports a past communication event without entailing that the information is currently in effect or that a resulting state holds at the reference time.,0,high,"The phrase 'You have heard' refers to a discrete event of hearing a statement, not a continuous state or habitual activity holding over time.",1,high,"'have heard' here denotes a completed event of hearing a statement, presenting the situation as a bounded whole without internal temporal development.",0,high,"'You have heard' asserts a realized fact in the actual world, not a hypothetical or projected situation.",0,high,"The gram is formed with present-tense 'have' followed by a past participle with no additional modal, future, or progressive marking, indicating simple present perfect.",0,high,'have heard' is active voice with the agent as subject 'You' and the object 'it'; no passive morphology or 'been' auxiliary is present.
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The verb phrase 'have heard' includes an overt internal argument 'it', indicating a two-participant event with an external agent and an affected internal argument.",0,high,"The verb 'have heard' licenses an external argument (the experiencer/agent 'you') and takes an overt direct object 'it', so it does not instantiate ASUncc.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it does not instantiate ASUnrg.",0,high,'have heard' denotes a punctual change of state (coming to know or perceive) without a durative process phase leading to a defined endpoint.,1,high,"'have heard' denotes a punctual perceptual transition into awareness, matching the achievement feature criteria.",0,high,"The verb 'have heard' denotes a bounded perceptual event marking the onset of awareness, which is a single completed occurrence without dynamic unfolding.",0,high,'have heard' entails a resulting state of having knowledge and is not a punctual single bounded occurrence without change of state.,0,high,"The verb phrase 'have heard' denotes a bounded perceptual event marking the completion of awareness, which involves dynamic change and is incompatible with a stative reading.",0.0,high,"The clause 'You have heard it said' presents a factual statement about what the listener has actually heard, with no indication of counterfactuality.",0,high,"The phrase 'You have heard' is positive and not negated; the negation is absent, so the event is presented as occurring.",0,high,The clause contains no overt temporal adverbial anchoring the event to a specific past time interval.,1,high,"'have heard' presents the event as part of the subject's life history without asserting a resulting state, matching the experiential use.",0,high,The phrase 'You have heard' reports a past perception event without entailing a resulting state that holds at the reference time.,0,high,"'have heard' refers to a discrete event of hearing a saying, not a continuous or habitual state holding over time.",1,high,"'have heard' here denotes a completed event (the hearing) presented as a bounded whole, not profiling internal temporal development or a stative situation.",0,high,"'You have heard' asserts a realized fact in the actual world, reporting something known or said, without modal, conditional, future, or wish contexts.",0,high,"'have heard' is formed with present-tense 'have' followed by a past participle with no additional modal, future, or progressive marking, indicating simple present perfect.",0,high,'have heard' is active voice with the grammatical subject as agent and no passive morphology or 'been' auxiliary present.
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb phrase 'have heard' includes an overt internal argument 'it', indicating a two-participant event with an external agent and an affected internal argument.",0,high,"The verb 'have heard' licenses an external argument (agent/initiator) who performs the hearing, and the clause contains an overt direct object 'it'; thus, it does not instantiate ASUncc.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it does not instantiate ASUnrg.",0,high,'have heard' denotes a punctual change of state (becoming aware of something) without a durative process leading to a defined endpoint.,1,high,"'have heard' denotes a punctual perceptual transition into awareness, matching the achievement criteria.",0,high,"The verb phrase 'have heard' denotes a bounded perceptual event marking the onset of awareness, which is a single completed occurrence without dynamic unfolding.",0,high,'have heard' entails a resulting state of having knowledge and is not a punctual single bounded event without change of state.,0,high,"The verb phrase 'have heard' denotes a bounded perceptual event marking the completion of awareness, which involves dynamic change and is incompatible with a stative reading.",0.0,high,The clause presents the situation as having actually occurred without any indication that it is contrary to fact.,0,high,"The phrase 'You have heard' is positive and not negated; the sentence states that the hearing has occurred, so the eventuality is realized.",0,high,The clause contains no overt temporal adverbial anchoring the event to a specific past time interval.,1,high,"The phrase 'You have heard' presents the event as part of the subject's life history without asserting a resulting state, fitting the experiential use of present perfect.",0,high,The phrase 'You have heard' reports a past interaction without entailing that the information is currently in effect or that a resulting state holds at the reference time.,0,high,"The phrase 'You have heard' refers to a discrete event of hearing a statement, not a continuous or habitual state holding over time.",1,high,"'have heard' here denotes a completed event of hearing a statement, presenting it as a bounded whole without internal temporal development.",0,high,"'You have heard' asserts a realized fact in the actual world, not a hypothetical or projected situation.",0,high,"'have heard' is formed with present-tense 'have' followed by a past participle with no additional modal, future, or progressive marking, indicating simple present perfect.",0,high,'have heard' is active voice with the agent as subject 'You' and the patient as object 'it'; no passive morphology or 'been' auxiliary is present.
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"The passive construction 'have been paid' includes an overt internal argument (the implied patient who is paid), indicating a two-participant event directed from an external agent to an internal argument.",0,high,"The verb phrase 'have been paid' is passive and licenses an external agent (the payer), thus it does not instantiate ASUncc.",0,high,"'have been paid' licenses an internal argument (the recipient of payment), so it does not instantiate ASUnrg.",0,high,"'have been paid' denotes a punctual, completed transaction without a durative process phase or inherent endpoint unfolding over time.",1,high,"'have been paid' denotes a completed, punctual transition into a new result state (having received payment), matching the achievement criteria.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'have been paid' entails a resulting state of having received payment, thus involving a change of state, so it is not semelfactive.",0,high,"'have been paid' is morphologically progressive perfect passive indicating a completed dynamic event with a bounded endpoint, not a static state.",0.0,high,"The clause 'they have already been paid in full' presents the situation as having actually occurred, without any indication that it is contrary to fact.",0,high,"The phrase 'have already been paid' is affirmed as having occurred, so the target gram is not negated.",1,high,The phrase 'have already been paid' contains the lexical adverb 'already' which explicitly anchors the event to a specific past time interval.,0,high,The phrase 'have been paid in full' entails a completed change of possession with the resulting state holding at the reference time.,1,high,"The phrase 'have been paid' indicates a completed action with a resulting state (the hypocrites currently possess the payment), satisfying the DtRes feature.",0,high,"The phrase 'have already been paid in full' describes a completed, bounded event rather than a continuous state or habitual series holding up to the reference time.",1,high,"'have been paid' denotes a completed transition event presented as a bounded whole, not profiling internal temporal development.",0,high,"'They have already been paid in full' asserts a realized fact in the actual world without any modal, conditional, or hypothetical context.",0,high,"The gram 'have been paid' is formed with present-tense 'have' followed by past participle, with no additional modal, future, or progressive marking, indicating simple present perfect.",1,high,"'have been paid' includes the auxiliary 'have been' plus a past participle 'paid', the subject 'they' is the semantic patient, and the agent is omitted, fulfilling the passive construction criteria."
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The phrase 'have been paid' includes an overt internal argument 'in full' indicating the event is directed toward and affects the internal argument, satisfying the ASTrns feature.",0,high,"The verb phrase 'have been paid' is passive and implies an external agent who pays, thus licensing an external argument.",0,high,"The verb phrase 'have been paid' licenses an internal argument (the entity paying), indicating a passive construction with an internal argument, thus not instantiating ASUnrg.",0,high,"'have been paid' denotes a punctual, completed transaction without a durative process phase or inherent endpoint unfolding over time.",1,high,"'have been paid' denotes a punctual change-of-state event marking the completion of payment, an instantaneous transition into a new result state.",0,high,"'have been paid' denotes a completed, bounded event with a defined result state (payment completed), not a dynamic durative activity.",0,high,"The phrase 'have been paid' entails a resulting change of state (being paid), so it is not semelfactive.",0,high,"'have been paid' denotes a completed, bounded event of payment, indicating dynamic change rather than a static state.",0.0,high,The clause 'they have been paid in full' presents the situation as having actually occurred without any indication that it is contrary to fact.,1,high,"The phrase 'have been paid' is negated by the preceding 'I assure you they have been paid in full' in a sarcastic or ironic sense, implying the event of being paid is not genuinely realized; the context suggests the payment is not actual, thus the eventuality is construed as absent.",0,high,"The clause contains no overt lexical, phrasal, or clausal temporal adverbial explicitly anchoring the event to a specific past time interval.",0,high,The phrase 'have been paid in full' entails a completed change of possession with the resulting state (being paid) holding at the reference time.,1,high,The phrase 'have been paid in full' indicates a completed transaction with the resulting state of payment currently holding at the reference time.,0,high,"The phrase 'have been paid in full' describes a completed, bounded event rather than a continuous state or activity holding over time.",1,high,"'have been paid' presents a completed, bounded event (a passive transition) without profiling internal temporal development.",0,high,"The phrase 'they have been paid in full' asserts a realized fact in the actual world without any modal, conditional, or hypothetical context.",0,high,"The gram 'have been paid' is formed with present-tense 'have' followed by a past participle, with no additional modal, future, or progressive marking, matching simple present perfect.",1,high,"'have been paid' includes the auxiliary 'have been' plus a past participle 'paid', the subject 'they' is the semantic patient, and the agent is omitted, indicating a passive construction."
