TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,1,high,"The passive construction 'had been promised' licenses an external agent (implied) and an overt internal argument 'Mary', satisfying the two-participant event directed from agent to patient.",0,high,"'had been promised' is a passive construction involving an external argument (agent) implied, so it does not meet the unaccusative criteria.",0,high,"The verb phrase 'had been promised' is passive and licenses an internal argument (the recipient of the promise), so it does not instantiate ASUnrg.",0,high,'had been promised' describes a stative or completed arrangement without a durative process leading to a defined endpoint or result state.,1,high,"'had been promised' denotes a punctual transition into a new relational state (promise made), fitting the definition of an achievement as a near-instantaneous change of state.",0,high,"'had been promised' denotes a completed, bounded event with an inherent endpoint (the promise), not a dynamic durative activity.",0,high,"'had been promised' entails a resulting change of state (a promise made and held), thus it is not a punctual semelfactive event.",1,high,'had been promised' denotes a stable relational configuration (a promise existing over time) without dynamic change or eventive unfolding.,0,high,"The clause 'His mother Mary had been promised to Joseph in marriage' describes a factual past event, not a counterfactual or contrary-to-fact situation.",0,high,"The target gram 'had been promised' is not negated; there is no negation on the auxiliary, no negative quantifier, no 'never', and no 'neither...nor' construction.",0,high,"The clause containing 'had been promised' does not contain any overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'had been promised' introduces a past event relevant to the narrative background and resulting state (Mary's betrothal), not an experiential life-history entry.",1,high,The phrase 'had been promised' indicates a change of social/legal status (promise of marriage) that is currently held at the reference time.,0,high,'had been promised' describes a past completed event (a promise made) without indication of continuous or habitual state extending to the reference time.,1,high,"'had been promised' presents a completed, bounded event (a promise made and fulfilled) rather than an ongoing or habitual state.",0,high,"'had been promised' is used here to assert a past realized fact, not a hypothetical or projected situation.",1,high,"'had' is morphologically past and the auxiliary 'had been' indicates past perfect progressive or perfect passive, satisfying the criteria for TLTS.",1,high,"The phrase 'had been promised' uses the auxiliary 'had been' plus past participle 'promised', the subject 'His mother Mary' is the semantic patient, and the agent is omitted, fulfilling passive construction criteria."
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' has an overt subject 'the angel of God' and an overt object 'him', indicating a two-participant event directed from the agent to the patient.",0,high,"'had commanded' is a transitive verb with an external (agentive) argument, not an unaccusative verb.",0,high,"The verb 'had commanded' licenses an internal argument ('him'), so it does not instantiate ASUnrg.",0,high,"'had commanded' describes a completed, punctual act of issuing an order without an inherent durative process or defined endpoint within the event itself.",0,high,"'had commanded' denotes a past state or ongoing authority rather than a punctual, near-instantaneous transition into a new state.",0,high,"'had commanded' denotes a completed, bounded event with a defined result state (issuing a command), not a dynamic durative activity.",0,high,"'had commanded' describes a past completed action that entails a resulting change of state (issuing a command), not a single punctual dynamic occurrence without change of state.",0,high,"'had commanded' denotes a completed dynamic event (an act of commanding) with inherent change and endpoint, not a static state.",0,high,"The clause describes a factual past event that actually occurred, not a counterfactual or contrary-to-fact situation.",0,high,"The target gram 'had commanded' is not negated, contains no negative quantifier, and is not modified by 'never' or in a 'neither...nor' construction.",1,high,"The clause contains the clausal past time anchor 'When Joseph woke up', explicitly anchoring the event to a past time interval.",0,high,"The phrase 'had commanded' introduces a past event that sets the scene for subsequent actions, indicating a resulting state rather than an experiential life-history entry.",0,high,The verb 'had commanded' reports a past directive without indicating that the command is currently in effect or that a resulting state persists.,0,high,'had commanded' refers to a completed past action without any duration or continuous state extending to the reference time.,1,high,"'had commanded' presents a completed, bounded event of issuing a command, functioning as a discrete past action with a clear endpoint.",0,high,"'had commanded' is a past perfect form asserting a realized fact in the actual world, not a hypothetical or projected situation.",1,high,"'had commanded' uses the morphologically past auxiliary 'had', indicating past perfect tense.",0,high,'had commanded' is active voice with agent expressed as 'the angel of God' and no auxiliary 'have been' + past participle passive morphology.
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,"The verb phrase 'has come near' is intransitive with no overt direct object, so it does not instantiate the ASTrns feature.",1,high,"'has come near' denotes directed motion/change of location with the sole argument undergoing displacement and no external argument licensed, matching unaccusative criteria.",0,high,The verb phrase 'has come near' involves motion towards a location and does not instantiate an external argument without an internal argument; 'come' is unaccusative and licenses no external agent.,0,high,'has come near' describes a punctual boundary transition (arrival near a location) without a durative process or inherent culmination over time.,1,high,"'has come near' denotes a punctual transition into a new state (the kingdom of heaven approaching), fitting the definition of an achievement as a boundary crossing event.",0,high,"'has come near' denotes a punctual change of state or position with an inherent endpoint, not a durative, ongoing activity.",0,high,"'has come near' describes a change of state or resultant condition (the kingdom approaching), not a punctual event without change of state.",0,high,"'has come near' denotes a dynamic change of location or approach, which is an eventive unfolding, not a static state.",0,high,"The clause is a declarative statement presenting a factual event, not a counterfactual or contrary-to-fact situation.",0,high,The target gram 'has come near' is not negated; there is no negation on the auxiliary or negative quantifier in the clause.,0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a past time interval.",0,high,"The phrase 'has come near' introduces a current state or situation relevant to the discourse, not an event in the subject's life history.",1,high,"The phrase 'has come near' is a motion verb indicating that the kingdom of heaven has moved to a location near the reference point and remains there, satisfying the DtRes feature.",0,high,The phrase 'has come near' denotes a punctual event indicating a change of state rather than a continuous or habitual situation extending to the reference time.,1,high,"The predicate 'has come near' denotes a transition event with a completed whole meaning, presenting the situation as a bounded occurrence.",0,high,"The phrase 'has come near' is asserted as a realized fact in the actual world, not projected or hypothetical.",0,high,"The auxiliary 'has' is present but the construction is simple present perfect without past, future, modal, or progressive marking.",0,high,The phrase 'has come near' is active intransitive with no passive morphology or 'been' auxiliary; the subject is not a semantic patient and no 'by'-phrase is present.
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb 'have approved' has an overt subject 'I' (implied by 'whom I have approved') and an overt object 'whom', indicating a two-participant event directed from the subject to the object.",0,high,"'have approved' is a transitive verb with an external agentive argument (the subject who approves), so it does not instantiate ASUncc.",0,high,"The verb 'have approved' licenses an internal argument ('my Son'), so it is not a one-participant event with only an external argument.",0,high,'have approved' denotes a punctual achievement marking a completed state of approval without a durative process or inherent unfolding event.,1,high,"'have approved' denotes a punctual cognitive/perceptual transition into recognition, fitting the definition of an achievement.",0,high,"'have approved' denotes a completed, bounded event with a defined result state, not a dynamic durative activity.",0,high,"'have approved' entails a resulting change of state (approval granted), so it is not a punctual semelfactive event.",0,high,'have approved' denotes a completed dynamic event (an act of approval) rather than a static state holding over time.,0,high,"The clause 'whom I have approved' is a factual statement within a declarative sentence, not a counterfactual conditional or expressing regret or unfulfilled wish.",0,high,The target gram 'have approved' is not negated and there is no negative quantifier or adverb modifying it; the event is presented as occurring.,0,high,"'Then' here functions as a logical connector ('at that time' is ambiguous but no explicit past time interval anchors the event of 'have approved' to a specific past time; no lexical, phrasal, or clausal past time adverb is present.",1,high,The phrase 'whom I have approved' indicates an event that has occurred at least once in the subject's life history without asserting a resulting state.,1,high,"The verb 'have approved' indicates a change of social/legal status (approval) that is currently held, as the voice states 'This is my Son whom I have approved,' implying the approval persists at the reference time.",0,high,The clause 'whom I have approved' denotes a completed action without duration adverbials or indication of continuous or habitual state up to the reference time.,1,high,"The predicate 'have approved' denotes a completed transition event asserting a bounded whole, as the approval is presented as a single completed act.",0,high,"The phrase 'I have approved' is asserted as a realized fact in the actual world, not projected or hypothetical.",0,high,"'have approved' is a simple present perfect form with no past, future, modal, or progressive marking.",0,high,The target 'have approved' is active with the subject as the agent and no passive morphology or 'been' auxiliary present.
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,"The passive construction 'had been arrested' licenses both an external agent (even if unexpressed) and an internal patient argument, satisfying the criteria for ASTrns.",0,high,"'had been arrested' is a passive construction with an external agent implied, so the verb licenses an external argument.",0,high,"The verb phrase 'had been arrested' is passive and involves an internal argument (the person arrested), so it does not instantiate a one-participant event with only an external argument.",0,high,"'had been arrested' describes a completed, punctual event (an achievement) without a durative process leading to a defined endpoint.",1,high,"'had been arrested' denotes a punctual change-of-state event marking the transition into the state of being arrested, fitting the criteria of a near-instantaneous boundary event.",0,high,"'had been arrested' denotes a completed, bounded event with an inherent endpoint (the arrest), not a durative ongoing activity.",0,high,"'had been arrested' entails a resulting change of state (being in custody), so it is not semelfactive.",0,high,"'had been arrested' denotes a completed, bounded event with dynamic change, not a static state.",0,high,"'had been arrested' is a factual past event reported in the text, not a counterfactual or contrary-to-fact situation.",0,high,"The target gram 'had been arrested' is not negated; there is no negation on the auxiliary, no negative quantifier, no 'never', and no 'neither...nor' construction.",0,high,"The clause 'John had been arrested' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The event 'had been arrested' introduces a resulting state relevant for subsequent discourse, as it sets the scene for Jesus withdrawing, thus not a mere life-history entry.",1,high,"The phrase 'had been arrested' indicates a change of legal status that holds at the reference time, implying John is currently in the arrested state.",0,high,"'had been arrested' denotes a completed, punctual event rather than a continuous or habitual state extending to the reference time.",1,high,"'had been arrested' denotes a completed, bounded event (a transition) presented as a single whole, fitting the criteria for TLAspPfv.",0,high,"'had been arrested' is presented as a reported past event asserted as realized, not hypothetical or projected.",1,high,"'had' is morphologically past, indicating past perfect tense, thus instantiating the TLTS feature.",1,high,"'had been arrested' is auxiliary 'had' + 'been' + past participle 'arrested', the subject 'John' is the patient, and the construction shows passive morphology."
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"The verb phrase 'have heard' has an overt grammatical subject 'You' and an overt direct object 'it', satisfying the transitive pattern with an external and internal argument.",0,high,"'have heard' involves an external argument (the experiencer/hearer) and does not denote a one-participant change of state, motion, or existence event without an external argument.",0,high,"The verb 'have heard' licenses an internal argument 'it', so it is not a one-participant event with only an external argument.",0,high,"'have heard' here denotes a punctual cognitive event of becoming aware, not a durative process with a defined endpoint or result state.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the criteria for AktAch.",0,high,"'have heard' denotes a bounded perceptual event with a defined result state, not a dynamic durative activity.",0,high,"'have heard' is a stative perfective construction indicating a past experience, not a single punctual dynamic event without change of state.",0,high,"'have heard' denotes a bounded perceptual event, not a stative or durative mental state.",0,high,"The clause 'You have heard it was said' is a factual statement about what the listener has heard, not a counterfactual or contrary-to-fact situation.",0,high,The target gram 'have heard' is not negated; there is no negation on the auxiliary or negative quantifier in the clause.,0,high,"The clause containing 'have heard' does not contain any lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'You have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the experiential feature DtExp.",0,high,The phrase 'You have heard' reports a past interaction without indicating that the information is currently in effect or that a resulting state persists.,0,high,The clause 'You have heard it was said' does not contain duration adverbials nor denote a continuous or habitual situation; it refers to a punctual event of hearing.,0,high,"'have heard' here is a present perfect stative indicating knowledge or experience, not a bounded completed transition event.",0,high,"'You have heard' asserts a realized fact in the actual world, not a projected, hypothetical, or desired situation.",0,high,"The auxiliary 'have' is in simple present perfect form without past, future, modal, or progressive marking.",0,high,"The target 'have heard' lacks the auxiliary 'been' and past participle form required for passive voice; the subject 'You' is the agent, not the patient."
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The target verb 'have heard' has an overt grammatical subject 'You' and an overt direct object 'it', satisfying the criteria for ASTrns.",0,high,'have heard' involves an external argument (the experiencer) and does not denote a one-participant event without an external argument.,0,high,'have heard' licenses an internal argument 'it' and is not a one-participant event with only an external argument.,0,high,"'have heard' here denotes a punctual cognitive event of becoming aware, not a durative process with a defined endpoint.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the achievement criteria.",0,high,"'have heard' denotes a bounded perceptual event with an inherent endpoint, not a durative, homogeneous activity.",0,high,"'have heard' is a perfective form of a stative or experiential verb implying a durative or cumulative event, not a single punctual occurrence without change of state.",0,high,"'have heard' denotes a bounded perceptual event indicating dynamic change, not a static state.",0,high,"The phrase 'You have heard' is a factual present perfect statement, not part of a counterfactual conditional or expressing regret or unfulfilled wish.",0,high,"The target gram 'have heard' is not negated and contains no negative quantifier or adverb, so it does not instantiate ClNegPol.",0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a past time interval.",1,high,"The phrase 'You have heard' presents the event as part of the subject's life history, indicating the occurrence of hearing at least once without asserting a resulting state.",0,high,The phrase 'You have heard it said' reports a past interaction without indicating that the information is currently in effect or that a resulting state persists.,0,high,"'have heard' here refers to a punctual event of hearing a saying, not a continuous or habitual state extending to the reference time.",0,high,"'have heard' here is a present perfect form indicating a past experience or knowledge state, not a bounded completed event or transition.",0,high,"'You have heard' asserts a realized fact in the actual world, not a projected or hypothetical situation.",0,high,"'have heard' is a simple present perfect form with no past, future, modal, or progressive marking.",0,high,"'have heard' is auxiliary 'have' + past participle but lacks 'been' and the subject is the agent, so it is active, not passive."
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb phrase 'have heard' has an overt subject 'You' and an overt direct object 'it', satisfying the transitive pattern with an external and internal argument.",0,high,'have heard' involves an external argument (the experiencer) and does not denote a one-participant event without an external argument.,0,high,"The verb 'have heard' licenses an internal argument 'it', so it is not a one-participant event with only an external argument.",0,high,"'have heard' denotes a punctual cognitive event of becoming aware, not a durative process with a defined endpoint.",1,high,"'have heard' denotes a punctual perceptual transition into awareness, fitting the criteria for AktAch.",0,high,"'have heard' denotes a bounded perceptual event with an inherent endpoint, not a dynamic durative activity.",0,high,"'have heard' is a stative perfective construction indicating a past experience, not a single punctual dynamic event without change of state.",0,high,"'have heard' denotes a bounded perceptual event (hearing something), which is dynamic and eventive, not a static state.",0,high,"The clause 'You have heard it said' is a factual statement introducing a known saying, not a counterfactual or contrary-to-fact condition.",0,high,"The target gram 'have heard' is not negated, contains no negative quantifier, is not modified by 'never', nor appears in a 'neither...nor' construction.",0,high,"The clause contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",1,high,"The phrase 'You have heard' denotes a perception verb focusing on the occurrence of an experience at least once, fitting the experiential feature DtExp.",1,high,The verb 'have heard' indicates a change of possession of information that is currently held by the subject at the reference time.,0,high,"'have heard' here indicates a completed action of hearing something said, not a continuous or habitual state extending to the reference time.",1,high,The predicate 'have heard' is a transition event presenting the completion of the act of hearing as a bounded whole.,0,high,"'You have heard' asserts a realized fact in the actual world, not a projected or hypothetical situation.",0,high,"'have heard' is a simple present perfect form without past, future, modal, or progressive marking.",0,high,"'have heard' is active voice with 'you' as agent subject, no passive morphology or 'been' auxiliary present."
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"The passive construction 'have been paid' licenses both an external agent (implied payer) and an internal argument (the paid entity), satisfying the criteria for ASTrns.",0,high,"'have been paid' is a passive construction with an external argument licensed by the agent, so it does not meet the unaccusative criteria.",0,high,"'have been paid' is a passive construction with an internal argument (the subject is the recipient of the action), so it does not instantiate ASUnrg.",0,high,"'have been paid' describes a completed, punctual event without a durative process or inherent goal-directed unfolding over time.",1,high,"'have been paid' denotes a punctual transition into a new state of having received payment, fitting the achievement criteria.",0,high,"'have been paid' denotes a completed, bounded event with an inherent endpoint (payment completed), not a dynamic durative activity.",0,high,"'have been paid' describes a completed state resulting from a prior event, not a single punctual dynamic occurrence without change of state.",1,high,"'have been paid' denotes a completed state of having received payment, a stable condition without dynamic change or event unfolding.",0,high,"The phrase 'have been paid' describes a factual past event, not a counterfactual or contrary-to-fact situation.",0,high,"The target gram 'have been paid' is presented affirmatively without negation or negative quantifiers, indicating the event has occurred.",0,high,"The clause 'they have already been paid in full' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,"The phrase 'have already been paid in full' indicates a resulting state relevant to the discourse, not an experiential event in the subject's life history.",1,high,"The phrase 'have been paid' indicates a completed change of possession with the resulting state (being paid) currently holding, as emphasized by 'already' and 'in full'.",0,high,"'have been paid' refers to a completed, punctual result rather than a continuous or habitual state extending to the reference time.",1,high,"The phrase 'have been paid' is a passive perfect construction asserting a completed, bounded event, indicating the hypocrites received their reward as a single, finished occurrence.",0,high,"The phrase 'have been paid' is asserted as a realized fact in the actual world, not projected or hypothetical.",0,high,"'have been paid' is a simple present perfect form with no progressive participle following 'been', so it does not instantiate TLTS.",1,high,"The phrase 'have been paid' uses the auxiliary 'have' + 'been' + past participle 'paid', the subject 'they' corresponds to the semantic patient, and the context implies a passive construction with the agent omitted."
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The passive construction 'have been paid' licenses both an external agent (implied) and an internal argument (overt 'in full' indicating the payment), satisfying the transitivity requirement.",0,high,"'have been paid' is a passive construction with an external agent implied, so it licenses an external argument and is not unaccusative.",0,high,"'have been paid' is a passive construction with an internal argument (the payment), so it does not instantiate ASUnrg.",0,high,"'have been paid' describes a punctual, completed transaction without a durative process leading to a defined endpoint; it is a boundary event, not an accomplishment.",1,high,"'have been paid' denotes a punctual transition into a new state of having received payment, fitting the achievement criteria.",0,high,"'have been paid' denotes a completed, bounded event with an inherent endpoint (payment in full), not a dynamic durative activity.",0,high,"'have been paid' entails a resulting change of state (payment completed), so it is not a punctual event without change of state.",1,high,"'have been paid' denotes a state of having received payment, a stable relational configuration without dynamic change.",0,high,"The phrase 'have been paid' is used in a factual statement indicating a completed action, not in a counterfactual or contrary-to-fact context.",0,high,"The target gram 'have been paid' is not negated; the sentence states they have been paid in full, indicating the event has occurred.",0,high,"The clause 'they have been paid in full' contains no overt lexical, phrasal, or clausal past time adverbial explicitly anchoring the event to a specific past time interval.",0,high,The phrase 'have been paid' indicates a completed result state rather than an event as part of the subject's life history.,1,high,The phrase 'have been paid in full' indicates a completed change of possession with the resulting state (being fully paid) currently holding at the reference time.,0,high,"'have been paid' denotes a completed, punctual event with a resulting state, not a continuous or habitual situation extending to the reference time.",1,high,"The phrase 'have been paid' is a passive perfect construction asserting a completed, bounded event of payment, fitting the criteria for TLAspPfv.",0,high,"The phrase 'have been paid' is asserted as a realized fact in the actual world, not projected or hypothetical.",0,high,'have been paid' is a simple present perfect passive construction without progressive aspect or modal/future/past marking.,1,high,"'have been paid' is auxiliary 'have' + 'been' + past participle 'paid', the subject 'they' is the semantic patient, and the construction shows passive morphology."
