TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation,DtExp/DtRes,DtExp/DtUniv,DtRes/DtUniv,DtExp/DtRes/DtUniv,DtHP,DtHP_excused,ASTrns/ASUncc,ASTrns/ASUnrg,ASUncc/ASUnrg,ASTrns/ASUncc/ASUnrg,ASHP,AktState/AktAct,AktAcc/AktAch,AktMultiple,AktHP,TLAspPfv/DtUniv,TLAspPfv/AktState,TLAspPfv/AktAct
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,0.0,high,"The target 'had been promised' does not involve a transfer of possession or abstract concept, so it does not instantiate ASTrns.",0,high,"The target 'had been promised' is passive, so it does not instantiate ASUncc (Agentive external argument -> 0, Passive -> 0).",0,high,"The target 'had been promised' does not represent an unergative or anticausative verb, nor does it describe appearance or coming-into-being, so it does not instantiate ASUnrg.",0.0,high,"The target 'had been promised' does not describe a punctual boundary transition, a dynamic situation without endpoint, a 'for' adverbial, or a punctual event requiring preparation but without a process phase, so based on the examples_negative, the annotation is 0.",0,high,"The target 'had been promised' does not indicate a durative process phase, punctual event, or transition into a new result state, so based on the examples_negative, it is annotated as 0.",0,high,"The target 'had been promised' does not describe an action with a dynamic unfolding or inherent endpoint, similar to the negative examples provided.",0,high,"The target 'had been promised' does not describe a punctual event, entail a change of state, or describe a durative activity; therefore, it does not instantiate AktSemel.",0,high,"The target 'had been promised' does not describe a dynamic activity, progressive aspect, bounded dynamic event, bounded instantaneous event, or bounded perceptual event, so it does not instantiate AktState.",0,high,"The target 'had been promised' expresses a factual past event, similar to the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,The target 'had been promised' does not contain any explicit negative polarity markers.,0.0,high,"The target 'had been promised' does not contain an adverb, so based on the negative example 'I had not known sin. (No adverb -> 0)', the annotation is 0.",0.0,high,"The target 'had been promised' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation, so it does not instantiate DtExp.",0,high,"The target 'had been promised' does not indicate a persisting change of state, similar to the negative examples provided.",0.0,high,"The target 'had been promised' does not describe a universal truth or a general property, but rather a specific event in the past, so it does not instantiate DtUniv.",0,high,"The target 'had been promised' describes a state resulting from a prior event, not a progressive or perfective aspect, thus it does not instantiate TLAspPfv.",0.0,high,"The target 'had been promised' expresses a fact, aligning with the negative examples where facts are annotated as 0.",0,high,"The target 'had been promised' is past perfect, not simple present perfect, so it does not instantiate TLTS based on the negative examples.",0.0,high,"The target 'had been promised' does not instantiate VcPass based on the provided negative examples, as it is not a passive construction.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,0.0,high,The target 'had commanded' does not involve argument structure alternations as it is not ambitransitive.,0,high,The target 'had commanded' does not involve unaccusativity because it has an agentive external argument ('the angel of God').,0,high,"The target 'had commanded' is transitive, so it does not instantiate ASUnrg (Appearance/coming-into-being) based on the examples provided.",0.0,high,"The example 'He has paid the server. (Punctual event requiring preparation but without process phase -> 0)' matches the target 'had commanded' because it describes a punctual event without a process phase, indicating AktAcc is not present.",0,high,"The target 'had commanded' does not indicate a durative process phase, punctual event, or inherent process phase, so based on the examples_negative, it is annotated as 0.",0,high,"The verb 'had commanded' does not have an inherent endpoint or defined result state, nor does it involve dynamic unfolding or a bounded perceptual event, so it does not instantiate AktAct.",0,high,"The event 'had commanded' does not entail a punctual event, change of state, or instantaneous action; it describes an instruction, not an action with a clear endpoint.",0,high,"The target 'had commanded' does not describe an AktState, as it refers to a completed action in the past, similar to the examples provided.",0,high,"The target 'had commanded' expresses a factual past event, aligning with the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,"The target 'had commanded' is not negated, so it does not instantiate ClNegPol.",0.0,high,"The target gram 'had commanded' does not contain an adverb, so based on the negative example 'I had not known sin. (No adverb -> 0)', the annotation is 0.",0.0,high,"The target 'had commanded' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation; therefore, it does not instantiate the feature DtExp.",1,high,"The target 'had commanded' indicates a prior command that resulted in a subsequent action, implying a persisting result.",0.0,high,"The target 'had commanded' does not express a universal or generic property, but rather a specific command in the past, so it does not instantiate DtUniv.",0,high,"The target 'had commanded' does not express a progressive or stative/unbounded aspect, so it does not instantiate the feature TLAspPfv.",0.0,high,"The target 'had commanded' expresses a fact in the past, similar to the negative examples provided.",0,high,"The target 'had commanded' is past perfect, not present perfect, so it does not instantiate TLTS based on the negative examples.",0.0,high,"The target 'had commanded' is not passive voice, as it does not use a form of 'be' as an auxiliary verb followed by a past participle; it is active voice.",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0.0,high,"The target 'has come near' is intransitive, similar to the examples in examples_negative, so it is annotated as 0.",0,high,"The target 'has come near' does not have an unaccusative argument because it does not involve directed motion with an external argument only, nor is it passive or agentive.",0,high,The target 'has come near' is similar to 'She has appeared' which is negative for ASUnrg based on the examples.,0.0,high,"The target gram 'has come near' describes a dynamic situation without an endpoint, similar to the example 'She has swum', thus it is annotated as 0.",0,high,"The target 'has come near' does not indicate a durative process phase, but rather a punctual event, similar to 'He coughed once', thus it is annotated as 0.",0,high,"The target 'has come near' does not describe an action with dynamic unfolding, similar to the negative examples provided.",0,high,"The event 'has come near' does not entail a punctual event, change of state, or iterative series.",0,high,"The target 'has come near' does not describe a state, but rather a dynamic event, similar to the examples provided.",0,high,"The target gram 'has come near' expresses a factual past, similar to 'I had known him for years', thus it does not instantiate the feature ClCntfcl.",0,high,"The target 'has come near' is not negated, so it does not instantiate the feature ClNegPol.",0.0,high,"There is no adverb in the target gram, so it does not instantiate DtDTAM.",0.0,high,"The target 'has come near' introduces a current state of affairs, which aligns with the negative examples where the feature DtExp is not instantiated.",0,high,"The target 'has come near' does not indicate a persisting change of state, similar to the negative examples provided.",0.0,high,The provided example 'I have eaten the rice (and now it is gone). (Transition into a new state rather than duration -> 0)' indicates that a transition into a new state suggests the absence of the DtUniv feature.,0,high,"The target 'has come near' does not express a progressive or stative/unbounded aspect, so it does not instantiate the feature TLAspPfv.",0.0,high,"The target 'has come near' is asserted as realized in the actual world, so it does not instantiate TLMdIrr based on the negative examples.",0,high,"The target 'has come near' is a simple present perfect, similar to the negative examples, so it is annotated as 0.",0.0,high,"The target 'has come near' is not passive, as it does not involve a form of 'be' followed by a past participle and does not describe an action being done to the subject; it is an active perfect construction.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,0.0,high,"The target 'have approved' does not involve transfer of possession or location, so it does not instantiate ASTrns.",0,high,"The target 'have approved' does not have an unaccusative argument, as it is not agentive, passive, or directed motion with an external argument only (examples_negative).",0,high,"The target 'have approved' is transitive, so it does not instantiate ASUnrg (Appearance/coming-into-being) based on the examples.",0.0,high,"The target 'have approved' does not fit any of the positive AktAcc features, and aligns with the negative examples, particularly 'He has paid the server. (Punctual event requiring preparation but without process phase -> 0)'.",0,high,"The target 'have approved' does not indicate a durative process phase, punctual event, or inherent process phase, as per the examples_negative CRI, therefore it is not AktAch.",0,high,"The target 'have approved' does not describe an action with inherent endpoint or defined result state, nor does it describe a dynamic unfolding or bounded perceptual event, so it is not AktAct.",0,high,"The event 'have approved' does not represent a punctual, single-time event, nor does it entail a change of state or durative activity.",0,high,"The target 'have approved' describes a bounded event, similar to the examples in [examples_negative], thus it does not instantiate AktState.",0,high,"The target 'have approved' expresses a factual past event, similar to the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,"The target 'have approved' is not negated, so it does not instantiate ClNegPol (negative polarity).",0.0,high,"The target does not contain an adverb, so it does not instantiate DtDTAM (No adverb -> 0).",0.0,high,"The target 'have approved' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation, as per the negative examples.",0,high,"The target 'have approved' does not indicate a persisting change of state, similar to the negative examples provided.",0.0,high,"The target 'have approved' does not express a universal or generic truth, but rather a specific action in the past, so it does not instantiate DtUniv.",0,high,"The sentence does not describe an ongoing or progressive action, nor does it describe a stative or unbounded situation, so TLAspPfv is not instantiated.",0.0,high,"The target 'have approved' is asserted as realized in the actual world, so it does not instantiate TLMdIrr based on the negative examples.",0,high,"The target 'have approved' is a simple present perfect, which matches the negative example 'I have known him. (Simple Present Perfect -> 0)'.",0.0,high,"The target 'have approved' is active, not passive, as shown by the negative examples.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,0.0,high,"The target 'had been arrested' does not involve an ambitransitive verb with an external argument, similar to the negative examples provided.",0,high,"The target 'had been arrested' is passive, so it does not instantiate ASUncc based on the examples.",0,high,The target 'had been arrested' is not an unergative verb based on the provided examples.,0.0,high,"The target 'had been arrested' does not represent a punctual boundary transition, a dynamic situation without endpoint, a 'for' adverbial, or a punctual event requiring preparation but without a process phase, so based on the examples, it is negative for AktAcc.",0,high,"The target 'had been arrested' does not indicate a durative process phase, punctual event that does not entail a transition into a new result state, or a series of punctual events that do not transition into a new result state, or indicate a durative process phase, so based on the examples_negative, it is 0.",0,high,"The target 'had been arrested' describes a defined result state, similar to 'He has died', thus AktAct is not instantiated.",0,high,"The event 'had been arrested' does not entail a punctual event, change of state, or iterative series.",0,high,"The target 'had been arrested' describes a bounded event, similar to 'We built a house', thus it does not instantiate AktState.",0,high,"The target 'had been arrested' expresses a factual past event, similar to the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,The target 'had been arrested' is not negated; it is a positive statement about John's arrest.,0.0,high,"The target does not contain an adverb, so based on the negative example, the annotation is 0.",0.0,high,"The target 'had been arrested' introduces a result state [be in custody], which matches the negative example 'He has been arrested. (Introduces result state [be in custody] -> 0)'.",1,high,"The target 'had been arrested' describes a resultant state of John being arrested, which persists at the time Jesus heard about it.",0.0,high,"The target 'had been arrested' does not express a universal or generic statement, but rather a specific event in the past, so it does not instantiate DtUniv.",0,high,"The target 'had been arrested' does not express a perfective aspect, as it describes a state resulting from a prior action, similar to the negative examples provided.",0.0,high,"The target 'had been arrested' expresses a fact, similar to the negative examples 'He had known the truth' and 'He did not go', so it does not instantiate TLMdIrr.",0,high,"The target 'had been arrested' is past perfect, not present perfect, so it does not instantiate TLTS (based on the negative examples).",1.0,high,"The target 'had been arrested' is a passive construction, so it instantiates VcPass.",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,0.0,high,"The verb 'hear' does not involve transfer of possession or location, so it does not instantiate ASTrns.",0,high,The target 'have heard' does not involve an unaccusative verb as it has an external argument 'You'.,0,high,"The target 'have heard' is transitive, so it does not instantiate ASUnrg based on the negative examples.",0.0,high,"The example 'The guests have arrived. (Punctual boundary transition -> 0)' indicates that punctual boundary transitions are annotated as 0, and 'have heard' describes a punctual event.",0,high,"The target 'have heard' does not indicate a durative process phase, similar to the negative examples provided.",0,high,"The target 'have heard' is a bounded perceptual event, so it does not instantiate AktAct (examples_negative).",0,high,"The target 'have heard' does not describe an atomic, punctual event, nor does it entail a change of state or a durative activity.",0,high,"The target 'have heard' is a bounded perceptual event, which according to the examples_negative CRI indicates AktState is 0.",0,high,"The target 'have heard' expresses a factual past, similar to the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,"The target gram 'have heard' is not negated, so it does not instantiate the feature ClNegPol.",0.0,high,There is no adverb in the target gram 'have heard'.,0.0,high,"The example 'have heard' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation, so it does not instantiate the feature DtExp.",0,high,"The example 'They have visited Paris' shows that past events without persisting change of state are annotated as 0, and 'have heard' indicates a past event without a persisting change of state.",0.0,high,"The example 'I have eaten the rice (and now it is gone). (Transition into a new state rather than duration -> 0)' indicates that a transition into a new state rather than duration is annotated as 0, and 'have heard' implies a transition into a new state.",0,high,"The target 'have heard' does not express a progressive or stative/unbounded aspect, similar to the negative examples provided.",0.0,high,"The target 'have heard' is presented as a fact, similar to the negative examples provided, indicating it is not irrealis.",1,high,"The target ""have heard"" is in the present perfect tense, which instantiates the TLTS feature because it is not a simple present perfect or the present perfect of 'be' with no progressive.",0.0,high,"The target 'have heard' is not passive voice, as it does not involve a form of 'be' followed by a past participle; it is active perfect, so it does not instantiate VcPass (0).",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,0.0,high,"The target 'have heard' does not involve an ambitransitive verb with an external argument, similar to the negative examples provided.",0,high,"The target 'have heard' does not involve an unaccusative verb, as it has an external argument 'You', so it does not instantiate the ASUncc feature (negative examples).",0,high,The target 'have heard' is not an unergative verb based on the provided examples.,0.0,high,"The target 'have heard' does not represent a punctual boundary transition, a dynamic situation without endpoint, a 'for' adverbial, or a punctual event requiring preparation but without process phase, so based on the examples_negative, the annotation is 0.",0,high,"The target 'have heard' does not indicate a durative process phase, punctual event, or inherent process phase, so based on the examples, it is not AktAch.",0,high,"The target 'have heard' describes a bounded perceptual event, so it does not instantiate AktAct (examples_negative).",0,high,"The event 'have heard' does not describe a punctual, atomic event, nor does it entail a change of state or a durative activity.",0,high,"The target 'have heard' describes a bounded perceptual event, which is negative for AktState based on the examples.",0,high,"The target 'have heard' does not express a counterfactual; it expresses a factual past, similar to the negative examples.",0,high,The target 'have heard' is not negated and does not express negative polarity.,0.0,high,"The target gram 'have heard' does not contain an adverb, so it does not instantiate DtDTAM.",0.0,high,"The target 'have heard' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation, so it does not instantiate DtExp.",0,high,"The example 'They have visited Paris' shows that past events without persisting change of state are annotated as 0, and 'have heard' describes a past event without a persisting change of state.",0.0,high,The example 'I have eaten the rice (and now it is gone). (Transition into a new state rather than duration -> 0)' indicates that a transition into a new state suggests the absence of the DtUniv feature.,0,high,"The example 'have heard' does not express a progressive or ongoing action, similar to the negative examples provided.",0.0,high,"The target 'have heard' is presented as a fact, similar to the negative examples.",0,high,"The target 'have heard' is a simple present perfect, which matches the negative example 'I have known him. (Simple Present Perfect -> 0)'.",0.0,high,"The target 'have heard' is not passive voice, as it does not involve a form of 'be' followed by a past participle; it is active voice.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,0.0,high,"The target 'have heard' does not involve an ambitransitive verb with an external argument, similar to the negative examples provided.",0,high,"The target 'have heard' does not involve unaccusativity as it has an external argument 'You', so it does not fit the ASUncc feature (Agentive external argument -> 0).",0,high,"The target 'have heard' is transitive, so it does not instantiate the feature ASUnrg based on the examples provided.",0.0,high,"The example 'He has paid the server. (Punctual event requiring preparation but without process phase -> 0)' indicates that punctual events do not instantiate AktAcc, and 'have heard' describes a punctual event.",0,high,"The target 'have heard' does not indicate a durative process phase, punctual event, or transition into a new result state, as per the negative examples.",0,high,"The target 'have heard' describes a bounded perceptual event, so it does not instantiate AktAct (following example 'They have heard the blasphemy. (Bounded perceptual event -> 0)').",0,high,"The target 'have heard' does not describe an instantaneous, punctual event, nor does it entail a change of state or a delimited activity; it is not AktSemel (0).",0,high,"The target 'have heard' is a bounded perceptual event, which is negative evidence for AktState.",0,high,"The target 'have heard' expresses a factual past, similar to the negative examples provided, thus it does not instantiate the feature ClCntfcl.",0,high,The target gram 'have heard' is not negated and does not express negative polarity.,0.0,high,"The target 'have heard' does not contain an adverb, so it does not instantiate DtDTAM.",0.0,high,"The target 'have heard' does not introduce a result state, current state of affairs, physical change of location, permanent result, or ongoing situation, as per the examples provided for negative annotation.",0,high,"The example 'They have visited Paris. (No persisting change of state -> 0)' matches the current case, as 'have heard' does not imply a persisting change of state.",0.0,high,"The example 'I have eaten the rice (and now it is gone). (Transition into a new state rather than duration -> 0)' indicates that a transition into a new state rather than duration is annotated as 0, and 'have heard' implies a transition into a new state.",0,high,"The example 'have heard' does not express a progressive or ongoing action, similar to the negative examples provided, so it is annotated as 0.",0.0,high,"The target 'have heard' is presented as a fact, similar to the negative examples provided.",1,high,"The target 'have heard' is in the present perfect tense, which is not progressive, so it is not an example from the negative examples.",0.0,high,"The target 'have heard' is not passive voice, as it does not involve a form of 'be' followed by a past participle; it is active voice, so it does not instantiate VcPass (examples_negative).",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,0.0,high,"The target 'have been paid' is ambitransitive without an external argument, similar to the example 'The vase has broken', so it is annotated as 0.",0,high,"The target gram 'have been paid' is passive, so it does not instantiate the ASUncc feature according to the provided negative examples.",0,high,The target 'have been paid' is not unergative based on the examples provided.,0.0,high,"The target 'have been paid' describes a punctual event requiring preparation but without a process phase, so it does not instantiate AktAcc (0).",0,high,"The target 'have been paid' indicates a completed action, similar to 'She finished reading the book', which does not instantiate AktAch.",0,high,"The target 'have been paid' describes a defined result state, similar to 'He has died', thus AktAct is not instantiated.",0,high,"The target 'have been paid' does not describe a punctual event, but rather a completed state of being paid, and does not entail a change of state or durative activity.",0,high,"The target 'have been paid' describes a bounded event, similar to the examples in examples_negative, thus it does not instantiate AktState.",0,high,"The target gram 'have been paid' expresses a factual past, similar to the negative example 'I had known him for years. (Factual past -> 0)'.",0,high,"The target 'have been paid' is not negated, so it does not instantiate ClNegPol.",0.0,high,"The target 'have been paid' does not contain an adverb, so based on the negative example 'I had not known sin. (No adverb -> 0)', the annotation is 0.",0.0,high,"The target 'have been paid' introduces a result state, similar to the negative examples provided.",0,high,"The target 'have been paid' describes a completed action with no persisting change of state, similar to the negative examples.",0.0,high,"The target 'have been paid' does not describe a universal or generic property, but rather a specific instance of being paid, so it does not instantiate DtUniv.",0,high,"The target 'have been paid' describes a completed action, not a progressive or stative/unbounded one, thus it does not instantiate TLAspPfv.",0.0,high,"The sentence 'they have already been paid in full' asserts a realized fact, so it does not instantiate TLMdIrr.",0,high,"The target 'have been paid' is a present perfect passive construction, not a simple present perfect, and thus does not instantiate TLTS (based on the negative examples).",1.0,high,"The target 'have been paid' is passive voice, so it instantiates VcPass.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,0.0,high,"The target 'have been paid' does not involve an ambitransitive verb without an external argument, as it is a passive construction.",0,high,"The target 'have been paid' is passive, so it does not instantiate ASUncc (Agentive external argument -> 0, Passive -> 0).",0,high,"The target 'have been paid' is not unergative because it is a passive construction derived from a transitive verb, similar to the negative examples provided.",0.0,high,"The target 'have been paid' describes a punctual event requiring preparation but without a process phase, similar to the example 'He has paid the server.', thus AktAcc is not instantiated.",0,high,"The target gram 'have been paid' does not indicate a durative process phase, similar to the negative examples provided.",0,high,"The target 'have been paid' describes a defined result state, similar to 'He has died', thus AktAct is not instantiated.",0,high,"The target 'have been paid' does not describe an event construed as a repeated or iterative series, entail a change of state, or describe a durative activity, so it does not instantiate AktSemel.",0,high,"The target 'have been paid' describes a bounded event, similar to 'We built a house', thus it does not instantiate AktState (0).",0,high,"The target gram expresses a factual past, so based on the examples, it is annotated as 0.",0,high,"The target 'have been paid' is not negated, so it does not instantiate the feature ClNegPol.",0.0,high,"The target gram 'have been paid' does not contain an adverb, so based on the negative example 'I had not known sin. (No adverb -> 0)', the annotation is 0.",0.0,high,"The target 'have been paid' introduces a result state, similar to the negative examples provided.",0,high,"The target 'have been paid' does not indicate a persisting change of state, similar to the negative examples provided.",0.0,high,"The target 'have been paid' does not express a universal quantification over a domain, but rather a specific instance of payment, so it does not instantiate DtUniv.",0,high,"The sentence 'they have been paid in full' describes a completed action, not a progressive or ongoing one, so it does not instantiate the feature TLAspPfv.",0.0,high,"The target 'have been paid' is asserted as realized in the actual world, so it does not instantiate TLMdIrr based on the negative examples.",0,high,"The target 'have been paid' is a present perfect passive construction, but it does not have a progressive aspect, so it does not instantiate TLTS (based on the negative examples).",1.0,high,"The target 'have been paid' is passive voice, so it instantiates VcPass.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
