TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation,DtExp/DtRes,DtExp/DtUniv,DtRes/DtUniv,DtExp/DtRes/DtUniv,DtHP,DtHP_excused,ASTrns/ASUncc,ASTrns/ASUnrg,ASUncc/ASUnrg,ASTrns/ASUncc/ASUnrg,ASHP,AktState/AktAct,AktAcc/AktAch,AktMultiple,AktHP,TLAspPfv/DtUniv,TLAspPfv/AktState,TLAspPfv/AktAct
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,0,high,"The target 'had been promised' does not have an overt internal argument, so it is not an ambitransitive verb with an overt object; it is also not a reflexive construction with an overt reflexive pronoun.",0,high,The target 'had been promised' does not instantiate ASUncc because there is no unaccusative verb in the passive construction.,0,high,"The target 'had been promised' does not express an unrealized state of affairs, but rather a past promise, so it does not instantiate ASUnrg.",0,high,"The event of being promised to Joseph is construed as a single punctual transition into a state of being promised, not involving a measurable duration leading up to completion.",0.0,high,"The target 'had been promised' does not denote a punctual boundary transition, but rather a state resulting from a promise, thus it is not an achievement.",0,high,The target 'had been promised' describes a state rather than an activity.,0,high,"The verb phrase 'had been promised' describes a state or process leading up to marriage, not a single, bounded event; therefore, it is not semelfactive.",1,high,"The target 'had been promised' describes a state of affairs that was in effect at a particular time in the past, indicating AktState.",0,high,The target 'had been promised' does not describe a counterfactual conditional.,0,high,The target gram 'had been promised' does not contain any negative polarity items or clausal negation.,0,high,"The target 'had been promised' does not contain any element indicating 'at that time', so it is not DTAM.",0,high,"The event 'Mary had been promised' sets the scene for the next plot point ('Mary realized that she was pregnant'), so it is classified as non-experiential (0) because the resulting state of the event is relevant for subsequent discourse.",0,high,"The target 'had been promised' is a stative copula construction, describing a state rather than a change into that state, thus it does not instantiate the feature DtRes based on the 'Stative Copulas' edge case.",0,high,"The clause 'Mary had been promised to Joseph in marriage' does not describe a situation that has held continuously from a starting point; it describes a single event, therefore it is not universal.",1.0,high,"The target 'had been promised' indicates a past perfective aspect, as it describes a completed action in the past relative to another past event.",0,high,"The phrase 'had been promised' describes a past event that was expected to happen, not a hypothetical or unrealized situation, so it does not instantiate TLMdIrr.",1,high,The target 'had been promised' is tense shifted because 'had' is past tense.,1,high,"The target 'had been promised' contains the auxiliary sequence 'have' + 'been' + past participle, indicating passive voice.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"The verb 'had commanded' has an overt internal argument 'him', so it is marked 1.",0,high,The target 'had commanded' does not instantiate ASUncc because there is no evidence of uncompleted action in the provided text.,0,high,"The target 'had commanded' does not express an unrealized situation, as it refers to a command that was followed.",0,high,"The verb 'commanded' describes a single, punctual transition of giving an order, not an event unfolding over a measurable duration.",1.0,high,"The verb 'had commanded' denotes a single transition into a state of being commanded, fitting the achievement criteria as a punctual boundary transition.",1,high,"The verb 'had commanded' describes an action performed by the angel of God, indicating AktAct.",0,high,"The verb 'had commanded' does not explicitly construe the event as a single bounded occurrence, and could be interpreted as a durative activity.",1,high,"The target 'had commanded' describes a completed action in the past, indicating AktState.",0,high,The target 'had commanded' does not describe a counterfactual situation; it describes something that actually happened.,0,high,The target 'had commanded' is not a clause with negative polarity.,0,high,The target 'had commanded' does not contain 'then' and therefore does not instantiate the DtDTAM feature.,0,high,"The event 'had commanded' sets the scene for the next action 'He took Mary to be his wife', so it is classified as non-experiential according to the narrative progression edge case.",0,high,"The clause 'had commanded him to do' merely reports a past interaction without a persisting state, so it is non-resultative.",0,high,"The clause 'what the angel of God had commanded him to do' does not describe a situation that has held continuously from the starting point, but rather a discrete event.",1.0,high,"The target 'had commanded' uses the perfect auxiliary 'had', indicating perfective aspect.",0,high,"The phrase 'had commanded' describes a completed action in the past, indicating a realized state of affairs rather than an irrealis one.",0,high,"The target 'had commanded' is past perfect, and not a modal perfect construction, so it is not tense shifted.",0,high,"The target 'had commanded' does not contain passive morphology, as it lacks the auxiliary sequence 'have' + 'been' + past participle.",N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,"The target 'has come near' does not contain an overt internal argument or an overt reflexive pronoun, so it is marked 0 according to the edge cases.",0,high,The target 'has come near' does not instantiate ASUncc because there are no edge cases to consider and the phrase is a standard verb phrase.,0,high,"The target 'has come near' does not express an unrealized goal, so it does not instantiate ASUnrg.",0,high,The event of the kingdom of heaven coming near is construed as a single punctual transition.,1.0,high,"The phrase 'has come near' denotes a single transition into a state of nearness, fitting the achievement aspect as a punctual boundary transition.",1,high,"The phrase 'has come near' describes an ongoing process or state of approaching, which aligns with the AktAct feature.",0,medium,"The phrase 'has come near' does not explicitly construe the event as a single bounded occurrence, and could imply a durative state of nearness.",1,high,"The phrase 'has come near' indicates a completed action with present relevance, suggesting AktState.",0,high,The target gram 'has come near' does not instantiate the feature ClCntfcl because there are no edge cases to consider and the phrase does not inherently express a counterfactual meaning.,0,high,The target gram 'has come near' does not contain any clausal negation or negative polarity items.,0,high,"The target 'has come near' does not contain any element indicating Distance, Time, Aspect, or Modality.",0,high,"The event 'has come near' sets the scene for the subsequent discourse, indicating a non-experiential classification according to the narrative progression edge case.",0,high,"The target 'has come near' is a stative copula describing a state ('nearness') rather than a change into that state, so it is not resultative.",0,high,"The phrase 'has come near' does not describe a situation that has held continuously from a starting point, but rather a discrete event.",1.0,high,"The phrase 'has come near' indicates a completed action with relevance to the present, suggesting perfective aspect.",0,high,"The target 'has come near' asserts a realized state of affairs, indicating realis rather than irrealis.",0,high,"The target 'has come near' is not tense-shifted because the finite operator 'has' is present tense, not modal.",0,high,"The target 'has come near' does not contain the auxiliary sequence 'have' + 'been' + past participle, therefore it is not passive voice.",N,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,0,high,"The target 'have approved' does not have an overt internal argument, so it is not ambitransitive according to the edge case.",0,high,The target 'have approved' does not instantiate ASUncc because there are no edge cases to consider.,0,high,"The target 'have approved' does not express an action that affects the speaker, so it does not instantiate ASUnrg.",0,high,"The verb 'have approved' describes a single, punctual transition into a state of approval, rather than an event unfolding over a measurable duration.",1.0,high,"The target 'have approved' denotes a single transition into a state of being approved, fitting the achievement criteria as a punctual boundary transition.",0,high,"The verb 'have approved' describes a completed action, not an activity.",0,medium,"The context does not explicitly construe the event as a single bounded occurrence, and 'have approved' can be interpreted as a state resulting from a process, thus not semelfactive.",1,high,"The target 'have approved' describes a completed action, indicating AktState.",0,high,The target 'have approved' does not instantiate the feature ClCntfcl because there are no edge cases to consider and the full text does not provide any information to suggest that it does.,0,high,The target 'have approved' does not express clausal negation or polarity.,0,high,The target 'have approved' does not contain any element that could be interpreted as DtDTAM.,1,high,"The target 'have approved' expresses a state of experience, indicating DtExp is instantiated.",0,high,"The phrase 'have approved' describes a past action without indicating a current, persisting state resulting from that approval.",0,high,"The clause 'whom I have approved' does not denote a situation that has held continuously from a starting point, but rather a single event of approval.",1.0,high,"The target 'have approved' is in the perfective aspect, indicating a completed action.",0,high,"The target 'have approved' describes a completed action in the past, indicating a realized state of affairs rather than a hypothetical or future one, thus not instantiating TLMdIrr.",0,high,"The target 'have approved' is not a modal perfect construction, and the finite operator 'have' is present tense, so it is not tense shifted.",0,high,"The target 'have approved' does not contain 'been' as the auxiliary element introducing the participle, thus it is not passive voice.",N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,0,high,The target 'had been arrested' does not involve an ambitransitive verb with an overt internal argument or an overt reflexive pronoun.,1,high,"The target 'had been arrested' is an unaccusative passive construction, as 'John' is the undergoer of the action and the verb phrase describes a state change affecting 'John'.",1,high,"The target 'had been arrested' is an unergative passive construction, indicating an action happened to John without specifying an agent.",0,high,"The event 'had been arrested' is construed as a single punctual transition into a state of being arrested, not involving a measurable duration leading up to completion.",1.0,high,"The phrase 'had been arrested' denotes a punctual boundary transition, fitting the definition of an achievement according to the edge case: 'Even if an event requires extended preparation or causally preceding activity, it is classified as an achievement if the event itself is construed as a punctual boundary transition.'",1,high,"The target 'had been arrested' describes an event that can be viewed as an activity, as it is not quantized or bounded in a way that entails completion.",1,high,"The sentence describes a single, bounded event of John being arrested, not an iterative or repeated action.",1,high,"The target 'had been arrested' describes a completed event in the past, indicating AktState.",0,high,"The target 'had been arrested' does not describe a count noun, so it does not instantiate the feature ClCntfcl.",0,high,The target 'had been arrested' is not a clause expressing negative polarity.,0,high,"The target 'had been arrested' does not contain any element indicating 'at that time' or 'therefore', so it is not DTAM.",0,high,"The event 'John had been arrested' sets the scene for the next plot point 'Jesus withdrew', so it is classified as non-experiential (0) because the resulting state of the event is relevant for subsequent discourse.",0,high,"The target 'had been arrested' is a stative copula describing a state resulting from a prior change, but the copular construction itself does not encode a transition according to the edge case for stative copulas.",0,high,The clause 'John had been arrested' does not describe a situation that has held continuously from a starting point; it describes a discrete event.,1.0,high,"The target 'had been arrested' is past perfective, indicating a completed action before another point in the past.",0,high,"The phrase 'had been arrested' describes a past event that actually occurred, not a hypothetical or unrealized situation, so it is not irrealis.",1,high,"The target 'had been arrested' is tense-shifted because it is in the past perfect, indicating an event that occurred before another past event ('Jesus heard').",1,high,"The target 'had been arrested' contains the auxiliary sequence 'have' + 'been' + past participle, indicating passive voice.",N,N,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,Y
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,0,high,The target 'have heard' does not involve an ambitransitive verb with an overt internal argument or an overt reflexive pronoun.,0,high,The target 'have heard' does not instantiate ASUncc because there are no edge cases to consider and the full text does not provide any information to suggest otherwise.,0,high,The target 'have heard' does not instantiate the feature ASUnrg because there are no applicable edge cases and the target does not express an unregimented aspectual situation.,0,high,"The verb 'have heard' describes a punctual transition into awareness, not a process unfolding over a measurable duration.",1.0,high,"The target 'have heard' denotes a single transition into awareness, fitting the achievement classification according to the edge case for cognitive/perceptual verbs.",1,high,"The target 'have heard' describes an activity that can be ongoing or repeated, and there is no quantized or bounded internal argument that entails completion.",0,high,"The phrase 'have heard' implies a state resulting from a past event, not a single, bounded occurrence, thus it is not semelfactive.",1,high,"The target 'have heard' indicates a state resulting from a prior action of hearing, thus instantiating AktState.",0,high,The target 'have heard' does not instantiate the feature ClCntfcl because there is no evidence in the provided text to suggest that it is a counterfactual conditional clause.,0,high,The target gram 'have heard' does not express clausal negation or polarity.,0,high,"The target 'have heard' does not contain any instance of 'then' used as 'at that time'; therefore, it is not DTAM.",1,high,"The target 'have heard' expresses an experience of hearing something, thus instantiating the feature DtExp.",0,high,"The phrase 'have heard' reports a past interaction without a persisting state, thus it is non-resultative based on the edge case for communication verbs.",0,high,"The clause 'You have heard it was said' does not describe a situation that has held continuously from a starting point, but rather a past event, so it is not universal.",1.0,high,"The target ""have heard"" indicates a completed action with relevance to the present, thus instantiating the perfective aspect.",0,high,"The target 'have heard' refers to a past event that is presented as a fact, not a hypothetical or unrealized situation, thus it is not irrealis.",0,high,"The target 'have heard' is not a modal perfect construction, so it is not tense shifted.",0,high,"The target 'have heard' does not contain 'been' as the auxiliary element introducing the participle, and thus does not instantiate VcPass.",N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,0,high,The target 'have heard' does not involve an ambitransitive verb with an overt internal argument or a reflexive construction with an overt reflexive pronoun.,0,high,"The target 'have heard' does not express an uncompleted action or state, so it does not instantiate ASUncc.",0,high,"The target 'have heard' does not express an unreleased action, as it refers to a completed action of hearing something.",0,high,"The verb 'have heard' describes a punctual transition into awareness, fitting the achievement aspectual class.",1.0,high,"The phrase 'have heard' denotes a single transition into awareness, fitting the criteria for an achievement according to the edge case for cognitive or perceptual verbs.",1,high,"The verb 'have heard' describes an activity that can be ongoing or repeated, and there is no quantized or bounded internal argument that would entail completion.",0,high,"The phrase 'have heard' does not explicitly construe the event as a single bounded occurrence; it allows for the possibility of hearing something multiple times, thus it is not semelfactive.",0,high,The target 'have heard' does not describe an active state; it describes a completed action of hearing something in the past.,0,high,The target 'have heard' does not instantiate the feature ClCntfcl because there is no evidence in the text to suggest that it is a counterfactual conditional.,0,high,The target gram 'have heard' does not contain clausal negation and does not express negative polarity.,0,high,"The target 'have heard' does not contain any element indicating 'at that time', so it is not DTAM.",1,high,The target 'have heard' expresses an experience of hearing something.,0,high,"The phrase 'have heard' describes a past interaction without a persisting state, as it merely reports that 'You' have heard something said, not that the information is currently in effect.",0,high,"The clause 'You have heard it said' does not denote a situation that has held continuously from a starting point, but rather refers to a past event of hearing something said, thus it is not universal.",0.0,high,"The target 'have heard' does not express telicity, lack of telicity, or imperfectivity, and the full text does not provide any information to suggest otherwise.",0,high,"The target 'have heard' expresses a past event that has occurred, indicating a realized state of affairs rather than an irrealis one.",0,high,"The target 'have heard' is not a modal perfect construction, so it is not tense shifted.",0,high,"The target 'have heard' does not contain 'been' as the auxiliary element introducing the participle, and thus does not instantiate VcPass.",N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,0,high,The target 'have heard' does not involve an ambitransitive verb with an overt internal argument or an overt reflexive pronoun.,0,high,The target 'have heard' does not instantiate ASUncc because there is no evidence in the full text to suggest that it does.,0,high,"The target 'have heard' does not express an unrealized situation, so it does not instantiate ASUnrg.",0,high,"The verb 'have heard' describes a punctual transition into awareness, fitting the achievement aspectual class.",1.0,high,"The target 'have heard' denotes a single transition into awareness, fitting the achievement reading according to the edge case for cognitive/perceptual verbs.",1,high,"The verb 'have heard' describes an activity that can be ongoing or repeated, and there is no quantized internal argument that would entail completion.",0,high,"The phrase 'have heard' implies a state resulting from a potentially repeated or continuous process of hearing, rather than a single, bounded event; therefore, it is not semelfactive.",1,high,"The target 'have heard' describes a completed action with present relevance, indicating AktState.",0,high,The target 'have heard' does not instantiate the feature ClCntfcl because there are no edge cases to consider and the target is not a counterfactual conditional.,0,high,The target gram 'have heard' does not contain any explicit negative markers or express negative polarity.,0,high,"The target 'have heard' does not contain any element indicating 'at that time', so it is not DTAM.",1,high,"The target 'have heard' expresses an experience of hearing something said, thus instantiating the feature DtExp.",0,high,"The phrase 'have heard' describes a past interaction without a persisting state, as it does not entail that the information is currently in effect, thus it is not resultative based on the edge case for communication verbs.",0,high,"The clause 'You have heard it said' does not describe a situation that has held continuously from a starting point, but rather refers to a past action of hearing, therefore it is not universal.",0.0,high,The target 'have heard' does not instantiate TLAspPfv because there is no evidence in the provided text to suggest that it expresses perfective aspect.,0,high,"The target 'have heard' refers to a past event that has occurred, indicating a realized state of affairs rather than an irrealis one.",0,high,"The target 'have heard' is not a modal perfect construction, so it is not tense shifted.",0,high,"The target 'have heard' does not contain 'been' as the auxiliary element introducing the participle, and the subject 'You' does not denote the undergoer of a change-of-state.",N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,0,high,"The target 'have been paid' does not contain an overt internal argument, so it is not ambitransitive according to the edge case instruction.",0,high,The target 'have been paid' does not instantiate ASUncc because there are no edge cases to consider.,1,high,"The target 'have been paid' refers to the hypocrites receiving their reward (praise) in full, indicating an already settled or used-up satisfaction, thus instantiating ASUnrg.",0,high,"The phrase 'have been paid' describes a completed state of being compensated, without inherent duration, indicating an achievement.",1.0,high,"The target 'have been paid' denotes a punctual boundary transition where the act of payment is completed, aligning with the achievement aspectual class.",0,high,"The target 'have been paid' implies a completed action, thus not an activity according to the edge case CRI regarding quantized or bounded internal arguments.",0,high,"The phrase 'have been paid' does not explicitly construe the event as a single bounded occurrence, and can be interpreted as a state resulting from a completed action, thus it is not semelfactive.",1,high,"The target 'have been paid' describes a completed action, indicating AktState.",1,high,"The target 'have been paid' refers to the hypocrites receiving their reward (praise) in full, thus instantiating ClCntfcl.",0,high,"The target 'have been paid' does not express negative polarity, so it does not instantiate ClNegPol.",0,high,The target 'have been paid' does not contain a deictic temporal adverbial modifier.,0,high,"The hypocrites 'have been paid' in full as a result of their actions, and this resulting state is relevant to the discourse, so it is classified as non-experiential (0) according to the 'Narrative Progression' edge case.",0,high,"The target 'have been paid' is a stative copula construction describing a state of being paid, rather than a change into that state, so it does not instantiate DtRes.",0,high,"The target does not contain a 'since' adverbial, so the edge case does not apply, and the target does not express universality.",1.0,high,"The target 'have been paid' expresses a completed action, indicating perfective aspect.",0,high,"The target 'have already been paid' describes a realized state of affairs, not a hypothetical or future one, and is not embedded within a domain of desire or possibility.",0,high,"The target 'have been paid' is not a modal perfect construction, so it is not tense shifted.",1,high,"The target 'have been paid' contains the auxiliary sequence 'have' + 'been' + past participle, indicating passive voice.",N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,0,high,"The target 'have been paid' does not have an overt internal argument, so it is not ambitransitive according to the edge case CRI.",0,high,The target 'have been paid' does not instantiate ASUncc because there are no edge cases to consider and the text does not indicate unaccusativity.,0,high,The target 'have been paid' does not express unergativity because it is a passive construction with an external argument implied.,0,high,"The phrase 'have been paid' describes a completed action with no measurable duration leading up to completion, indicating an achievement.",1.0,high,"The target 'have been paid' represents a punctual boundary transition where the act of payment is completed, aligning with the achievement aspectual class as per the edge case regarding punctual boundary transitions.",0,high,"The phrase 'have been paid in full' implies a completed action, indicating a bounded event rather than an activity.",0,high,"The phrase 'have been paid in full' implies a completed action, but the context does not explicitly construe the event as a single bounded occurrence, and payment can be iterative.",1,high,"The target 'have been paid' describes a completed action, indicating AktState.",0,high,"The target 'have been paid' does not refer to countable entities, but rather to the act of payment itself, so it does not instantiate the feature ClCntfcl.",0,high,"The target 'have been paid' does not express negative polarity, so it does not instantiate ClNegPol.",0,high,"The target 'have been paid' does not contain any instance of 'then' used as 'at that time'; therefore, it is not DTAM.",0,high,"The event 'they have been paid' sets the scene for the next point about hypocrites, so it is classified as non-experiential according to the narrative progression edge case.",0,high,"The target 'have been paid' is a stative copula describing a state rather than a change into that state, so it is not resultative.",1,high,"The full text indicates that 'they have been paid in full' describes a situation that has held continuously from the starting point, thus instantiating the feature DtUniv.",1.0,high,"The target 'have been paid' describes a completed action, indicating perfective aspect.",0,high,"The target 'have been paid' describes a completed action in the real world, not a hypothetical or unrealized situation, so it does not instantiate TLMdIrr.",0,high,The target 'have been paid' is not tense shifted because the finite operator 'have' is present tense and not a modal.,1,high,"The target 'have been paid' contains the auxiliary sequence 'have' + 'been' + past participle, indicating passive voice.",N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N
