TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation,DtExp/DtRes,DtExp/DtUniv,DtRes/DtUniv,DtExp/DtRes/DtUniv,DtHP,DtHP_excused,ASTrns/ASUncc,ASTrns/ASUnrg,ASUncc/ASUnrg,ASTrns/ASUncc/ASUnrg,ASHP,AktState/AktAct,AktAcc/AktAch,AktMultiple,AktHP,TLAspPfv/DtUniv,TLAspPfv/AktState,TLAspPfv/AktAct
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,1,high,"The passive construction 'had been promised' includes an overt internal argument 'to Joseph,' indicating a transfer event, thus instantiating the ASTrns feature.",1,high,"The phrase 'had been promised' clearly indicates a past perfect passive construction expressing a prior commitment or assurance, which aligns with the ASUncc feature of a state or condition being assured or guaranteed.",0,high,"The phrase 'had been promised' indicates a past state or arrangement, not an action involving agency or energetic activity, so it does not instantiate the ASUnrg feature.",0,high,"The phrase 'had been promised' describes a completed state or event without inherent measurable duration, indicating an achievement rather than an accomplishment.",0,high,"'had been promised' describes a state resulting from a prior event rather than a punctual boundary transition, thus it is not an achievement.",0,high,"'had been promised' describes a completed state or event (a promise made), not an ongoing activity, and the internal argument 'to Joseph in marriage' is bounded, indicating completion.",0,high,"The phrase 'had been promised' describes a state or event that is not iterative or a single bounded occurrence, but rather a past event without explicit indication of a single instantaneous action.",0,high,"'had been promised' is a past perfect passive construction indicating a completed event, not an ongoing or current state, so it does not instantiate AktState.",0,high,"The phrase 'had been promised' in the context refers to a past event of promise, not a collective or countable feature, and no evidence in the full text indicates it instantiates ClCntfcl.",0,high,"The phrase 'had been promised' expresses a positive assertion of a promise, not a negation or negative polarity.",0,high,"'had been promised' is a past perfect passive verb phrase indicating a prior event, not a temporal adverb or marker of time (DtDTAM).",1,high,"The phrase 'had been promised' describes an event experienced by Mary, indicating a past state relevant to her situation, thus instantiating the DtExp feature.",0,high,"The phrase 'had been promised' is a past perfect passive construction reporting a past interaction without indicating a current persisting state or transition, thus it is non-resultative.",0,high,"'had been promised' describes a discrete past event, not a continuous or universal situation.",0,high,"'had been promised' is a past perfect passive construction indicating a state or event in the past, but there is no evidence in the full text that it expresses telicity, aspectual perfectivity, or a completed action as required by TLAspPfv.",0,high,"'had been promised' describes a past realized event (a promise made) and is not embedded in a hypothetical, future, or non-actual domain, thus it is not irrealis.",1,high,"'had been promised' is a past perfect construction indicating a past event prior to another past event, thus instantiating TLTS.",1,high,"'had been promised' contains the auxiliary sequence 'have' + 'been' + past participle, indicating a passive construction.",N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,'had commanded' includes an overt internal argument 'him' indicating a transitive use.,1,high,"The phrase 'had commanded' indicates a past perfect action that asserts a prior authoritative instruction, fitting the ASUncc feature of authoritative speech acts.",1,high,"The phrase 'had commanded' indicates a past action involving an authoritative order, which instantiates the feature ASUnrg (assertion of an urgent or necessary action).",1,high,"The verb phrase 'had commanded' describes a completed action with a measurable duration leading up to its completion, thus instantiating an accomplishment.",1,high,"The phrase 'had commanded' denotes a punctual boundary transition of issuing a command, fitting the achievement feature despite any preceding preparation.",0,high,"'had commanded' describes a completed, bounded action (issuing a command), not an ongoing activity.",1,high,"The phrase 'had commanded' refers to a single, completed act of commanding, explicitly construed as a single bounded occurrence.",0,high,"'had commanded' is a past perfect verb phrase indicating a completed action, not an actual state, so it does not instantiate AktState.",0,high,"The phrase 'had commanded' is a past perfect verb phrase indicating a past action and does not instantiate the ClCntfcl feature, which typically involves clausal content or complement clauses, not simple past perfect verb forms.",0,high,The phrase 'had commanded' is in the past perfect tense indicating a completed action and does not express negation or polarity reversal.,1,high,"'had commanded' indicates a past perfect action completed before another past action, instantiating a definite past time (DtDTAM).",1,high,"The phrase 'had commanded' indicates a past event experienced by Joseph, which he then acted upon, showing direct experiential involvement.",0,high,"The clause reports a past interaction without indicating that the command is currently in effect, so it is non-resultative.",0,high,"'had commanded' refers to a specific past event, not a universal or continuous situation.",1,high,"The phrase 'had commanded' is in the past perfect tense, indicating a completed action prior to another past event, which aligns with the perfective aspect (TLAspPfv).",0,high,"'had commanded' is a past perfect form indicating a realized past event, not expressing irrealis modality.",1,high,"'had commanded' is a past perfect construction indicating a past event prior to another past event, thus instantiating TLTS.",0,high,'had commanded' is past perfect active with no 'been' auxiliary indicating passive voice.,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,"'has come near' is intransitive with no overt internal argument, so it does not instantiate ASTrns.",1,high,"The phrase 'has come near' explicitly indicates an approach or movement closer, directly instantiating the feature ASUncc.",0,high,"The phrase 'has come near' in the sentence indicates a completed or present state rather than an ongoing or energetic action, so it does not instantiate the ASUnrg feature.",0,high,"The phrase 'has come near' describes a punctual event marking the arrival or approach of the kingdom of heaven, construed as a single instantaneous transition rather than a durative process.",1,high,"The phrase 'has come near' denotes a punctual boundary transition indicating the kingdom of heaven reaching proximity, fitting the achievement classification per the edge case rule.",0,high,"'has come near' describes a change of state or achievement (approach), not an ongoing activity, thus it does not instantiate AktAct.",1,high,The phrase 'has come near' in the context of 'the kingdom of heaven has come near' indicates a single bounded occurrence rather than an iterative or repeated event.,0,high,"The phrase 'has come near' describes a change of state or event occurrence rather than a static or ongoing state, so it does not instantiate AktState.",0,high,The phrase 'has come near' in the sentence does not indicate a collective or countable feature; it describes a singular event or state without collective semantics.,0,high,The phrase 'has come near' in the sentence is affirmative and does not express negation or negative polarity.,1,high,"'has come near' indicates a temporal aspect of the kingdom of heaven approaching, instantiating DtDTAM as it refers to 'at that time' rather than a logical consequence.",1,high,"The phrase 'has come near' expresses an experiential event indicating the kingdom of heaven approaching, not merely setting a scene for another event.",0,high,The phrase 'has come near' is a stative copular construction describing a current state rather than encoding a transition or resultative change.,0,high,"'has come near' indicates a past event with present relevance, not a continuous universal state.",0,high,The phrase 'has come near' indicates a perfective aspect (completed action) but does not show telicity or clear aspectual marking of TLAspPfv beyond perfective completion.,0,high,"'has come near' asserts a realized state of affairs in the actual world, not a hypothetical or future event, thus it is not irrealis.",1,high,"'has come near' is present perfect tense, which is a form of present tense and thus instantiates TLTS.",0,high,"'has come near' is present perfect active, not passive; no 'have been' + past participle construction is present.",N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"'have approved' is a transitive verb phrase with an overt internal argument 'whom', satisfying the criteria for ASTrns.",1,high,"The phrase 'have approved' clearly expresses an act of approval, which is a semantic feature consistent with ASUncc.",0,high,"The phrase 'have approved' in the sentence expresses a completed action of approval, not an assertion of energetic or dynamic action, so it does not instantiate the ASUnrg feature.",1,high,"The phrase 'have approved' indicates a completed action with a measurable duration leading up to the approval, fitting the definition of an accomplishment rather than an instantaneous achievement.",1,high,"The phrase 'have approved' denotes a punctual boundary transition into a state of approval, fitting the achievement classification per the edge case rule for cognitive/perceptual verbs indicating a single transition into awareness.",0,high,"'have approved' denotes a completed state or achievement rather than an ongoing activity, thus it does not instantiate the AktAct feature.",1,high,"The phrase 'whom I have approved' refers to a single, completed act of approval, explicitly construed as a single bounded occurrence rather than an iterative or repeated event.",1,high,"The phrase 'have approved' indicates a completed action or state resulting from an action, which fits the AktState feature as it denotes a current state achieved through approval.",0,high,"The phrase 'have approved' in the sentence is a simple past perfect verb phrase indicating an action, with no indication of a collective or countable entity involved, thus it does not instantiate the ClCntfcl feature.",0,high,The phrase 'have approved' expresses a positive affirmation and does not indicate negation or negative polarity.,1,high,"'have approved' indicates a completed action relevant to the present context, instantiating the DtDTAM feature as it relates to a specific time frame in the narrative.",1,high,"The phrase 'whom I have approved' expresses a personal experiential state of approval by the speaker, indicating a direct experience rather than a narrative progression event.",0,high,"The phrase 'whom I have approved' is a stative copular construction describing a current state of approval, not encoding a transition or change into that state.",0,high,"The phrase 'whom I have approved' refers to a specific past approval event, not a continuous or universal state, and there is no 'since' adverbial indicating continuous holding.",1,high,"The phrase 'have approved' is a present perfect form indicating a completed action with present relevance, which aligns with the perfective aspect feature TLAspPfv.",0,high,"The clause 'whom I have approved' asserts a realized state of affairs, not a hypothetical or future event, and there is no negation or interrogative form triggering irrealis.",1,high,"'have approved' is a present perfect construction with present-tense 'have', thus instantiating TLTS.",0,high,"'have approved' is active voice with 'have' as auxiliary for present perfect, not passive voice with 'have been' + past participle.",N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,1,high,"The phrase 'had been arrested' includes an overt internal argument 'John', indicating a transitive use, so it instantiates the ASTrns feature.",1,high,"The phrase 'had been arrested' clearly indicates a past event involving arrest, instantiating the ASUncc feature as it denotes an actual state or occurrence.",1,high,"The phrase 'had been arrested' clearly denotes an event involving the application of legal force or coercion, which aligns with the ASUnrg feature indicating an action with an element of urgency or enforcement.",0,high,"The phrase 'had been arrested' describes a completed, punctual event marking the transition into the state of being arrested, fitting the achievement profile with no inherent measurable duration.",1,high,"'had been arrested' denotes a punctual boundary transition marking the event of arrest, fitting the achievement classification per edge_cases.",0,high,"'had been arrested' describes a completed event (arrest), not an ongoing activity, thus it does not instantiate AktAct.",1,high,"The phrase 'had been arrested' refers to a single, completed event of arrest, which is a bounded occurrence, not iterative or repeated.",0,high,"The phrase 'had been arrested' describes a past event or state, not an ongoing action or active state, so it does not instantiate AktState.",0,high,"The phrase 'had been arrested' is a past perfect passive construction indicating a completed event, not a clausal connective or clausal content feature.",1,high,"The phrase 'had been arrested' clearly indicates a negative polarity event (arrest) that is negative in connotation, fulfilling the ClNegPol feature.",1,high,"'had been arrested' indicates a past event that occurred at a specific time before the main narrative, instantiating DtDTAM.",0,high,"The event 'John had been arrested' sets the scene for the next plot point 'Jesus withdrew,' and the resulting state is relevant for subsequent discourse, matching the narrative progression edge case for non-experiential classification.",0,high,"The phrase 'had been arrested' is a past perfect passive construction reporting a past event without indicating a current resulting state or transition; it is a stative description of a past fact, not a resultative event.",0,high,"'had been arrested' describes a discrete past event, not a continuous or universal situation.",1,high,"The phrase 'had been arrested' is in the past perfect passive form, indicating a completed action with perfective aspect.",0,high,"'had been arrested' reports a realized past event asserted as fact in the actual world, not a hypothetical or non-actual scenario.",1,high,"'had been arrested' is a past perfect construction indicating a past event prior to another past event, thus instantiating TLTS.",1,high,"'had been arrested' contains the auxiliary sequence 'have' + 'been' + past participle, indicating a passive construction.",N,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"'have heard' includes an overt internal argument 'it', so it instantiates the ASTrns feature.",1,high,"The phrase 'have heard' clearly indicates the perfect aspect of the verb 'hear,' which semantically encodes the feature ASUncc (assertion of having experienced or received information).",0,high,"The phrase 'have heard' is a perfect tense form indicating a past event of hearing, not an instance of an assertive speech act or an utterance that instantiates the ASUnrg feature.",0,high,"The verb phrase 'have heard' in the sentence is a cognitive/perceptual verb with an instantaneous reading, indicating a single punctual transition into awareness rather than a durative event.",1,high,"The phrase 'have heard' denotes a single transition into awareness (hearing something), which fits the punctual boundary transition criterion for an achievement.",0,high,"'have heard' describes a completed perception event, not an ongoing activity, and the internal argument 'it' is not quantized or bounded to allow an activity reading.",1,high,"The phrase 'You have heard' refers to a single, bounded occurrence of hearing a statement, not an iterative or repeated action, thus instantiating the semelfactive feature.",1,high,"'have heard' expresses a present perfect state resulting from a past event, indicating an achieved state of having received information.",0,high,"The phrase 'have heard' is a perfect tense form indicating reported speech, not a clausal connective; it does not instantiate the ClCntfcl feature.",0,high,The phrase 'have heard' is affirmative and does not express negation or negative polarity in the given sentence.,0,high,"'have heard' is a present perfect verb phrase indicating experience, not a temporal adverb meaning 'at that time'; thus, it does not instantiate DtDTAM.",1,high,"'have heard' indicates an experiential state of having received information, fitting the DtExp feature.",0,high,"The phrase 'have heard' reports a past interaction without indicating that the information is currently in effect, thus it is non-resultative according to the communication verbs edge case.",0,high,"'You have heard' refers to a past event or statement and does not denote a situation holding continuously or universally; it reports what was said previously, not a universal truth.",0,high,"The phrase 'have heard' is a present perfect form indicating a past event with present relevance, not a perfective aspect marking a completed action without relevance to the present.",0,high,'You have heard' asserts a realized state of affairs in the actual world and is not embedded in a domain of desire or hypothetical scenario.,1,high,"'have heard' is a present perfect construction with present-tense 'have', thus instantiating TLTS.",1,high,"'have heard' is an instance of the present perfect passive construction with auxiliary 'have' + past participle 'heard', indicating passive voice as per the rule requiring 'have' + 'been' + past participle; although 'been' is not overtly present, 'have heard' here functions as a passive perfect construction in the given context.",N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"'have heard' includes an overt internal argument 'it', so it instantiates the ASTrns feature.",1,high,"The phrase 'have heard' clearly indicates the perfect aspect, which is a core component of the ASUncc feature as it denotes an action experienced or completed in the past relevant to the present.",0,high,"'have heard' in the sentence is a perfect tense form indicating reported speech, not an assertion of uncertain or unverified information (ASUnrg).",0,high,"The verb phrase 'have heard' here denotes a punctual cognitive event of becoming aware of something, construed as a single instantaneous transition rather than a durative process.",1,high,"The phrase 'have heard' denotes a single transition into awareness (hearing something), fitting the punctual boundary transition criterion for an achievement.",0,high,"'have heard' refers to a completed perception event, not an ongoing activity, and the internal argument 'it' is singular and bounded, indicating a non-activity state.",0,high,"'have heard' implies a past experience or knowledge acquisition without explicit indication of a single bounded occurrence, thus it is not semelfactive.",1,high,"'have heard' is a present perfect form indicating a current state resulting from a past event, thus instantiating AktState.",0,high,"The phrase 'have heard' is a present perfect verb phrase indicating reported speech, not a clausal connective; it does not instantiate the ClCntfcl feature.",0,high,"The phrase 'have heard' is an affirmative statement indicating knowledge or information received, with no negative polarity present.",0,high,"'have heard' is a present perfect verb phrase indicating experience, not a temporal adverb meaning 'at that time'; thus it does not instantiate DtDTAM.",1,high,"'have heard' indicates the subject's experiential knowledge of a saying, reflecting a direct experience of hearing.",0,high,"The phrase 'have heard' reports a past interaction without indicating that the information is currently in effect, so it is non-resultative.",0,high,"'have heard' refers to a past event of hearing a saying, not a situation holding continuously, so it is not universal.",0,high,"The phrase 'have heard' is present perfect, indicating a past event with present relevance, not a telic aspectual perfect (TLAspPfv) which typically marks a completed action with a resultant state; the context does not show a resultant state or telicity.",0,high,'You have heard' asserts a realized state of affairs in the actual world and is not embedded in a domain of desire or hypothetical projection.,1,high,"'have heard' is a present perfect construction with present tense auxiliary 'have', thus instantiating TLTS.",1,high,"'have heard' uses the auxiliary 'have' plus a past participle 'heard', fitting the passive construction with 'have been' omitted in this case as a present perfect passive form is possible here.",N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb phrase 'have heard' includes an overt internal argument 'it', indicating a transitive use.",1,high,"The phrase 'have heard' indicates the speaker has received information, instantiating the feature ASUncc (assertion of knowledge or understanding).",1,high,"The phrase 'have heard' clearly indicates the reception of information, which involves an agent experiencing or undergoing an action, thus instantiating the ASUnrg feature.",0,high,"The verb phrase 'have heard' here denotes a punctual transition into awareness (hearing something), not a durative event unfolding over time, thus it is an achievement (0).",1,high,"The phrase 'have heard' here denotes a single transition into awareness (hearing something once), fitting the punctual boundary transition criterion for an achievement.",0,high,"'have heard' involves a completed perception event with a specific internal argument ('it'), indicating a bounded situation, thus not an activity.",0,high,"'have heard' in the sentence implies a durative or repeated experience of hearing, not a single bounded occurrence, so it is not semelfactive.",0,high,"'have heard' is a perfect aspect verb phrase indicating a past experience, not an actual state, so it does not instantiate AktState.",0,high,"The phrase 'have heard' is a simple perfect tense verb phrase indicating past experience, not a clausal connective or discourse marker, so it does not instantiate the ClCntfcl feature.",0,high,The phrase 'have heard' in the sentence is affirmative and does not express negation or negative polarity; it simply states that something has been heard.,0,high,"'have heard' is a present perfect verb phrase indicating experience, not a temporal adverb meaning 'at that time'; thus it does not instantiate DtDTAM.",1,high,"'have heard' indicates the subject's direct experiential knowledge of the statement, fulfilling the DtExp feature.",0,high,"The phrase 'have heard' reports a past interaction without indicating that the information is currently in effect, so it is non-resultative according to the communication verbs edge case.",0,high,"The phrase 'You have heard it said' refers to a specific past event of hearing, not a situation holding continuously, so it does not instantiate DtUniv.",0,high,"'have heard' is a present perfect form indicating a past event with present relevance, not a telic aspect perfect (TLAspPfv) which typically marks a completed action with a resultant state; thus it does not instantiate TLAspPfv.",0,high,"'You have heard' asserts a realized state of affairs in the actual world and is not embedded in a domain of desire or hypothetical scenario, thus it is not irrealis.",1,high,"'have heard' is a present perfect construction with present tense auxiliary 'have', thus instantiating TLTS.",0,high,"'have heard' uses 'have' as a simple perfect auxiliary, not 'have been' plus past participle, so it is not a passive construction.",N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"'have been paid' includes an overt internal argument ('in full'), indicating a passive construction with a clear object, thus instantiating the ASTrns feature.",1,high,"The phrase 'have been paid' in the sentence indicates a completed action with a resultant state, instantiating the ASUncc feature as it denotes a state of having received payment.",1,high,"The phrase 'have been paid' indicates a completed action with a resultant state, instantiating the ASUnrg feature of having undergone a change of state or completion.",0,high,"The phrase 'have been paid' describes a completed state resulting from a punctual event of payment, not an event unfolding over measurable duration, thus it is an achievement (AktAcc=0).",1,high,"The phrase 'have been paid' denotes a completed event marking the punctual boundary transition of receiving payment, fitting the achievement classification.",0,high,"'have been paid' indicates a completed event with a quantized internal argument (payment), thus not an activity.",1,high,"The phrase 'have been paid' in 'they have already been paid in full' refers to a single, completed, bounded event rather than an iterative or repeated action, fitting the semelfactive interpretation.",1,high,"The phrase 'have been paid' indicates a completed state resulting from a prior action, thus instantiating the AktState feature.",0,high,"The phrase 'have been paid' in the sentence refers to a completed action without indicating a collective or countable entity, thus it does not instantiate the ClCntfcl feature.",0,high,"The phrase 'have been paid' in the context 'they have already been paid in full' indicates a completed positive action, not a negation or negative polarity.",1,high,"'have been paid' indicates a completed action relevant to a specific time frame, instantiating the DtDTAM feature.",1,high,"The phrase 'have been paid' refers to an experiential state resulting from prior actions, indicating the hypocrites have already received their reward, thus instantiating the DtExp feature.",0,high,"The phrase 'have been paid' is a stative perfect construction describing a completed past action with a resulting state, not encoding a transition or change itself.",1,high,"'have been paid' indicates a completed state that holds continuously from the past to the present, fitting the universal interpretation per the 'since' adverbial edge case rule.",1,high,"The phrase 'have been paid' in 'they have already been paid in full' clearly indicates a completed action with present relevance, fulfilling the perfective aspect feature TLAspPfv.",0,high,"'They have already been paid in full' asserts a realized state of affairs in the actual world, so it is not irrealis.",1,high,"'have been paid' is a present perfect passive construction with a present-tense auxiliary 'have', thus it instantiates TLTS.",1,high,"The target 'have been paid' includes the auxiliary sequence 'have' + 'been' + past participle 'paid', indicating a passive construction as per the CRIs.",N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"'have been paid' includes an overt internal argument 'in full', indicating a transitive passive construction.",1,high,"The phrase 'have been paid' clearly indicates a completed action with a resultant state, fulfilling the ASUncc feature of a stative or resultant state construction.",0,high,The phrase 'have been paid' in the sentence indicates a completed action and does not express any semantic feature related to urgency.,1,high,"'have been paid' describes a completed event with a measurable duration leading up to the payment, thus it is an accomplishment.",1,high,"'have been paid' denotes a punctual boundary transition indicating the completion of payment, fitting the achievement classification.",0,high,"'have been paid' describes a completed state or event with a quantized internal argument ('in full'), so it is not an activity.",1,high,"The phrase 'have been paid in full' implies a single completed transaction, a single bounded occurrence, thus instantiating the semelfactive feature.",1,high,"'have been paid' describes a completed state resulting from a prior action, indicating an actual state rather than an event or process.",1,high,"The phrase 'have been paid' clearly indicates a completed action with a resultant state, fulfilling the feature ClCntfcl as it denotes a state of being compensated.",0,high,"The phrase 'have been paid' indicates a completed action with a positive outcome, not a negation or negative polarity.",0,high,"'have been paid' is a perfect passive verb phrase indicating completed action, not a temporal adverbial meaning 'at that time'; thus it does not instantiate DtDTAM.",1,high,"The phrase 'have been paid' indicates a completed event experienced by the subject, fitting the experiential feature.",0,high,The phrase 'have been paid' is a stative copular construction describing a completed state rather than encoding a transition or resultative event.,1,high,"'have been paid in full' indicates a completed state that holds universally at the time of speaking, consistent with a universal interpretation.",0,high,"The phrase 'have been paid' is a present perfect passive construction indicating a completed action, not an aspect of telic or perfective aspect as defined by TLAspPfv; it denotes a state resulting from a past action rather than an ongoing or completed event in the target grammar sense.",0,high,"'have been paid' asserts a realized state of affairs in the actual world, not a hypothetical or future event, so it is not irrealis.",1,high,"'have been paid' is a present perfect passive construction with present tense auxiliary 'have', thus instantiating TLTS.",1,high,"'have been paid' uses the auxiliary sequence 'have' + 'been' + past participle, indicating a passive construction.",N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N
