TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation,DtExp/DtRes,DtExp/DtUniv,DtRes/DtUniv,DtExp/DtRes/DtUniv,DtHP,DtHP_excused,ASTrns/ASUncc,ASTrns/ASUnrg,ASUncc/ASUnrg,ASTrns/ASUncc/ASUnrg,ASHP,AktState/AktAct,AktAcc/AktAch,AktMultiple,AktHP,TLAspPfv/DtUniv,TLAspPfv/AktState,TLAspPfv/AktAct
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,The verb 'promised' entails a change of social/legal status that remains in effect at the reference time.,0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASUnrg is not instantiated.",0,high,The verb 'promised' entails a change of social/legal status that remains in effect at the reference time.,0,high,"The verb 'had been promised' entails a change of social/legal status that remains in effect at the reference time, thus the AktAch feature is not instantiated.",0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,"The verb 'had been promised' entails a change of social/legal status that remains in effect at the reference time, thus the AktState feature is not instantiated.",0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, thus the gram is not ClNegPol.",0,high,There is no temporal adverbial of any sort present in the text.,0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,0,high,"The verb 'had been promised' entails a change of social/legal status that remains in effect at the reference time, thus the feature DtRes is not instantiated.",0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, thus the annotation is 0.",0,high,"The verb entails a change of social/legal status (promised) that remains in effect at the reference time, so the annotation is 0.",0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, thus the feature TLMdIrr is not instantiated.",0,high,"The verb 'promised' entails a change of social/legal status that remains in effect at the reference time, thus the TLTS feature is not instantiated.",0,high,The verb entails a change of social/legal status that remains in effect at the reference time.,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASTrns is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASUncc is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASUnrg is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the AktAcc feature is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the AktAch feature is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the AktAct feature is 0.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the AktSemel feature is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status (obedience) that remains in effect at the reference time, so the AktState feature is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature ClCntfcl is 0.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, so the feature ClNegPol is not instantiated.",1,high,The clause contains a clausal past time anchor starting with the temporal conjunction 'when'.,0,high,"The verb 'commanded' does not denote perception/communication, a bounded activity, or contain explicit frequency adverbs or a negative perfect; it describes an action that leads to a state of obedience, thus not experiential.",0,high,"The verb 'commanded' entails a change of social/legal status (obedience) that remains in effect at the reference time, thus the feature DtRes is not instantiated.",0,medium,"The verb 'commanded' does not denote perception/communication or a bounded activity, nor does the clause contain explicit frequency adverbs or a negative Perfect; it describes an action that leads to a subsequent action, setting the scene for the next plot point, thus it is classified as non-experiential.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature TLAspPfv is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, thus the feature TLMdIrr is not instantiated.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,"The verb 'commanded' entails a change of social/legal status that remains in effect at the reference time, so the feature VcPass is not instantiated.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,"The verb entails a change of state or location, and that resulting state holds at the reference time.",0,high,"The verb entails a transition into a new physical location, and the subject remains at that location at the reference time.",0,high,"The verb entails a change of state or location, and that resulting state holds at the reference time.",0,high,"The verb 'has come near' entails a transition into a new physical location (metaphorical or otherwise), and the subject remains at that location at the reference time, thus the annotation is 0.",0,high,"The verb 'has come near' entails a transition into a new physical location (nearness), and the subject remains at that location at the reference time, thus the annotation is 0.",0,high,"The verb 'has come near' entails a transition into a new physical location (nearness), and the subject remains at that location at the reference time, thus the AktAct feature is 0.",0,high,"The verb entails a transition into a new physical location, and the subject remains at that location at the reference time.",0,high,"The verb 'has come near' entails a transition into a new physical location (metaphorical, but still a location), and the subject remains at that location at the reference time, so the AktState feature is 0.",0,high,"The verb 'has come near' entails a transition into a new physical location (near), and the subject remains at that location at the reference time, thus the annotation is 0.",0,high,"The verb entails a change of location, and the subject remains at that location at the reference time.",0,high,There is no temporal adverbial of any sort present in the text.,0,high,"The verb 'has come near' entails a transition into a new physical location (metaphorical or otherwise), and the subject remains at that location at the reference time, thus the feature DtExp is not instantiated.",0,high,"The verb entails a change of location, and that resulting state holds at the reference time.",0,high,"The verb entails a transition into a new physical location, and the subject remains at that location at the reference time.",0,high,"The verb 'has come near' entails a transition into a new physical location (near), and the subject remains at that location at the reference time, thus the feature TLAspPfv is not instantiated.",0,high,"The verb entails a transition into a new physical location, and the subject remains at that location at the reference time.",0,high,"The verb entails a transition into a new physical location, and the subject remains at that location at the reference time.",0,high,"The verb 'has come near' entails a transition into a new physical location (near), and the subject remains at that location at the reference time, thus the feature VcPass is 0.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASTrns is 0.",0,high,"The verb 'have approved' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASUncc is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature ASUnrg is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the AktAcc feature is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the AktAch feature is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the AktAct feature is 0.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the AktSemel feature is not instantiated.",0,high,"The verb 'have approved' entails a change of social/legal status that remains in effect at the reference time, so the AktState feature is 0.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature ClCntfcl is 0.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the gram is not ClNegPol.",1,high,"The clause contains the lexical past time adverb 'Then' which means 'at that time', so the feature DtDTAM is present.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature DtExp is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature DtRes is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature DtUniv is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature TLAspPfv is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the feature TLMdIrr is not instantiated.",0,high,"The verb 'approve' entails a change of social/legal status that remains in effect at the reference time, thus the TLTS feature is not present.",0,high,"The verb 'have approved' entails a change of social/legal status that remains in effect at the reference time, so the feature VcPass is 0.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew because John was arrested), so it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), thus it is classified as non-experiential (0) due to narrative progression.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) according to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) according to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) according to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) due to narrative progression.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and that resulting state is relevant for subsequent discourse (Jesus withdrew because John was arrested), so the AktState feature is 0.",0,high,"The verb 'arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0).",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) according to the narrative progression edge case.",0,high,There is no temporal adverbial of any sort present in the text.,0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), thus it is classified as non-experiential (0) due to narrative progression.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), thus it is classified as non-experiential (0) due to narrative progression.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) due to the narrative progression edge case.",0,high,"The verb 'had been arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0).",0,high,"The verb 'arrested' entails a change of state (being in custody), and the resulting state is relevant for subsequent discourse (Jesus withdrew), so it is classified as non-experiential (0) according to the narrative progression edge case.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,1,high,"The verb 'hear' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",0,high,"The verb 'hear' denotes perception or communication, but the context indicates a change of state (knowledge) that remains in effect at the reference time, thus it is not experiential.",0,high,There is no temporal adverbial of any sort present in the text.,1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the annotation is 1.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,medium,"The verb denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"The verb 'hear' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the feature AktState is present.",1,high,"The verb 'hear' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, so the gram instantiates ClCntfcl.",0,high,"The verb 'hear' denotes communication, but the focus is not on the occurrence of an experience at least once; instead, it introduces a statement that was made, which is relevant for subsequent discourse.",0,high,There is no temporal adverbial of any sort present in the text.,1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",0,high,"The verb 'have heard' entails a change of state (knowing something) that remains in effect at the reference time, thus the TLTS feature is not instantiated.",1,high,"The verb denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"The verb 'hear' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",0,high,"The verb 'have heard' entails a change of state (knowing something) that remains in effect at the reference time, thus the feature ClCntfcl is 0.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",0,high,There is no temporal adverbial of any sort present in the text.,0,high,"The verb 'have heard' does not denote perception focusing on occurrence, a negative perfect, a bounded activity, or contain explicit frequency adverbs; instead, it introduces a state of knowing something that persists at the reference time.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer, thus instantiating DtUniv.",1,high,"The verb denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'heard' denotes perception where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",1,high,"The verb 'have heard' denotes perception or communication where the focus is on the occurrence of an experience at least once, rather than on a resulting state or transfer.",N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they received payment and the benefit of that payment remains.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are now in possession of the payment.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies that they are no longer owed anything.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,There is no temporal adverbial of any sort present in the text.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they received payment and the benefit of that payment remains.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are now in possession of the payment.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as they are now considered to have received their reward.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are now in possession of the payment.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies a completed transaction and a new financial status.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are now in possession of the payment.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies a completed transaction and a new financial status.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,There is no temporal adverbial of any sort present in the text.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are currently in a state of having received payment.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies a completed transaction and a change in financial status.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, as 'have been paid' implies they are no longer owed money.",0,high,The verb entails a change of possession or social/legal status that remains in effect at the reference time.,0,high,"The verb entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N
