TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktSemel,AktSemel_conf,AktSemel_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtDTAM,DtDTAM_conf,DtDTAM_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation,DtExp/DtRes,DtExp/DtUniv,DtRes/DtUniv,DtExp/DtRes/DtUniv,DtHP,DtHP_excused,ASTrns/ASUncc,ASTrns/ASUnrg,ASUncc/ASUnrg,ASTrns/ASUncc/ASUnrg,ASHP,AktState/AktAct,AktAcc/AktAch,AktMultiple,AktHP,TLAspPfv/DtUniv,TLAspPfv/AktState,TLAspPfv/AktAct
40001018,"The birth genesis : origin beginning of Jesus Christ was as follows : His mother Mary had been promised to Joseph in marriage . But before they were married , Mary realized that she was pregnant by Holy Spirit .",had been promised,0,high,"The phrase 'had been promised' is passive with an overt object 'to Joseph', but it does not involve a transfer of possession or a ditransitive structure indicating an ASTrns feature.",1,high,"'had been promised' is a copular passive construction indicating a state resulting from a prior action, similar to the copular 'be' clause example in the positive evidence.",0,high,"'had been promised' is a passive construction indicating a state or event experienced by the subject, not an action with an external volitional agent or manner of motion, thus it does not instantiate ASUnrg.",0,high,"'had been promised' is a stative passive construction indicating a prior promise, not a durative process leading to a defined goal, no 'in' adverbial, no gradual change of state, nor directed motion.",0,high,'had been promised' indicates a past state or condition rather than a punctual or instantaneous transition.,0,high,"'had been promised' is a stative perfect passive construction indicating a completed state, not a dynamic or active durative situation.",0,high,"'had been promised' describes a state or event with duration or prior occurrence, not a single instantaneous event without change of state.",1,high,"'had been promised' indicates a static/persistent relation (a promise made and held), matching examples of durative mental state or static relation.",0,high,"'had been promised' is a past perfect passive indicating a completed action, not a conditional protasis or unfulfilled wish as required by the ClCntfcl feature.",0,high,The phrase 'had been promised' is affirmative and does not contain any direct syntactic negation or negative subject/object as per the examples.,1,high,"The phrase 'had been promised' is a past perfect construction indicating a completed action prior to another past event, matching the DtDTAM feature as shown in the positive examples.",1,high,"'had been promised' is a negative perfect construction indicating a prior event relevant to the present context, matching the negative perfect example in the CRIs.",0,high,The phrase 'had been promised' indicates a past promise but does not imply that the resulting state (being promised) persists at the reference time or that a change of possession or binding result state is present.,0,high,"'had been promised' indicates a past state or event without iterative or durative aspect, so it does not instantiate DtUniv.",1,high,"The phrase 'had been promised' indicates a passive bounded transition event, matching the positive examples of passive transition events.",0,high,"'had been promised' is a past perfect passive indicating a completed action, not conditional, counterfactual, future/prediction, speculative, or optative as per the examples.",1,high,"The target 'had been promised' is in the past perfect passive form, matching the example 'I had known him.' which is annotated as 1.",1,high,"'had been promised' shows passive morphology with auxiliary 'been' and past participle 'promised', matching the passive examples.",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
40001024,"When Joseph woke up , he did what the angel of God had commanded him to do . He took Mary to be his wife .",had commanded,1,high,"'had commanded' includes an overt object 'him', matching the positive example of overt object usage indicating ASTrns.",0,high,"'had commanded' is a past perfect verb indicating a past action, not an intransitive change of state, change of location, appearance, or copular 'be' clause.",1,high,"The phrase 'had commanded' involves a volitional agent (the angel of God) issuing a command, which aligns with the example 'They have labored. (Volitional agent without internal argument/object -> 1)'.",1,high,"'had commanded' indicates a completed action with a defined goal (the angel's command), matching the example 'We have built the house.'",0,high,'had commanded' indicates a past perfect state or condition rather than a punctual or instantaneous transition.,0,high,"'had commanded' is a past perfect stative verb indicating a completed action without dynamic or durative aspect, unlike the examples of dynamic durative or iterative situations.",0,high,"'had commanded' indicates a past perfect action that is not a single instantaneous event but a completed action with potential ongoing relevance, thus not instantiating AktSemel.",0,high,'had commanded' describes a completed action (past perfect) rather than a durative state or static condition.,0,high,"'had commanded' is a past perfect indicative clause reporting a past event, not a protasis, apodosis, or unfulfilled wish as per the positive examples.",0,high,The phrase 'had commanded' is affirmative with no negation present in the sentence.,1,high,"'had commanded' is a past perfect construction indicating an action completed before another past event, matching the DtDTAM feature as shown in the examples.",1,high,"The past perfect 'had commanded' indicates a completed action prior to another past event, matching the negative perfect example and thus instantiating DtExp.",1,high,"The phrase 'had commanded' implies that the command was given and is currently binding, matching the example 'He has given orders.' which is annotated as 1.",0,high,"'had commanded' is a past perfect event without indication of duration, iteration, or a state starting in the past, so it does not instantiate DtUniv.",1,high,"The phrase 'had commanded' indicates a completed, bounded action with a transition (the angel's command), matching examples of passive bounded transition or transition events.",0,high,"The phrase 'had commanded' is used to indicate a past action completed before another past action, not expressing conditional, counterfactual, future, speculative, or optative meaning.",1,high,"'had commanded' is in the past perfect tense, matching the example 'I had known him.' which is annotated as 1.",0,high,'had commanded' is past perfect active with no passive morphology or 'by'-phrase indicating passive voice,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
40003002,"» Repent , for the kingdom of heaven has come near . «",has come near,0,high,"The phrase 'has come near' is intransitive and does not take a direct object, thus it does not instantiate the ASTrns feature.",1,high,"'has come near' indicates a change of location without an external argument, matching the positive example 'He has arrived.'",0,high,"The phrase 'has come near' indicates a change of state or location but does not instantiate an external argument of a bodily process or volitional agent without internal argument as per examples; it is a stative or locative expression, not an action by an agent.",1,high,"'has come near' expresses directed motion toward a goal, matching the example 'They have walked to Jerusalem.'",1,high,'has come near' indicates a punctual transition event as in the example 'He has died.',1,high,"'has come near' describes a dynamic durative situation indicating an action or event occurring, matching positive examples like 'He has run.'",1,high,"The phrase 'has come near' indicates a single instantaneous event without change of state, matching the example 'He knocked once.'",0,high,"'has come near' indicates a change of location or event occurrence, not a durative or static state as per the examples of AktState.",0,high,"The target 'has come near' is a simple present perfect indicative statement, not a protasis, apodosis, or unfulfilled wish as required by the positive examples.",0,high,The phrase 'has come near' is affirmative with no negation present in the sentence.,0,high,"The target 'has come near' is present perfect tense, not a past perfect (DtDTAM) form as shown in positive examples which require 'had' plus past participle.",0,high,"The phrase 'has come near' in the sentence indicates a present perfect tense describing a current state or event, not a frequency adverbial, life history entry, negative perfect, or perception focusing on occurrence rather than result state.",1,high,"The phrase 'has come near' indicates a change of location that persists at the reference time, matching the example 'The guests have arrived.'",0,high,"'has come near' indicates a single event or state without iterative or durative aspect, so it does not instantiate DtUniv.",1,high,"The phrase 'has come near' indicates a transition event (the kingdom of heaven approaching), matching the positive examples of bounded or transition events.",0,high,"The phrase 'has come near' is a simple present perfect indicating a completed action, not conditional, counterfactual, future prediction, speculative, or optative.",1,high,"The phrase 'has come near' is in the present perfect tense, matching examples like 'I had known him' and 'He will have arrived' which instantiate TLTS.",0,high,'has come near' is active voice with no passive morphology or 'by'-phrase indicating passive; it does not instantiate VcPass.,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y
40003017,Then a voice from heaven said : » This is my Son whom I love and whom I have approved . «,have approved,1,high,"The verb phrase 'have approved' has an overt direct object 'whom', indicating a transitive construction as in the positive examples.",0,high,"'have approved' is a transitive verb phrase indicating an external agent's action, not an intransitive change of state, change of location without external argument, appearance, or copular 'be' clause.",0,high,"The verb phrase 'have approved' involves an internal argument (the Son) and is not a bodily process or manner of motion, so it does not instantiate ASUnrg.",1,high,"'have approved' indicates a perfect aspect with a defined goal state (approval) achieved, matching the durative process leading to a defined goal example.",1,high,"'have approved' indicates a punctual transition of state (approval) at a specific moment, matching examples of instantaneous transitions.",0,high,"'have approved' is a perfective stative verb indicating a completed state, not a dynamic durative or iterative action as required by the AktAct feature.",0,high,'have approved' indicates a state or ongoing condition rather than a single instantaneous event without change of state.,0,high,"'have approved' is a completed action (perfective), not a durative state or static attribute as required for AktState.",0,high,"The TARGET GRAM 'have approved' is a present perfect indicative statement, not a protasis, apodosis, unfulfilled wish, or protasis without 'if', so it does not instantiate ClCntfcl.",0,high,"The phrase 'have approved' is affirmative with no negation in the sentence, so it does not instantiate ClNegPol.",1,high,"The target 'have approved' is a present perfect construction, which is a DtDTAM feature as shown in the positive examples involving 'had' and perfect aspect.",1,high,"'have approved' indicates a perfect aspect focusing on the occurrence of approval, matching the example 'He had not sinned.' which is annotated as 1.",1,high,"The phrase 'I have approved' implies a completed action with a resulting state that persists at the reference time, matching the DtRes feature.",0,high,"'have approved' is a perfective state without indication of duration, iteration, or a temporal marker like 'since', so it does not instantiate DtUniv.",0,high,The phrase 'have approved' indicates a present perfect state rather than a passive bounded transition or transition event as required by TLAspPfv.,0,high,"The phrase 'whom I have approved' is a simple perfect indicative statement of fact, not expressing conditional, counterfactual, future prediction, speculation, or optative modality.",1,high,"'have approved' is present perfect tense, matching examples like 'I had known him.' which instantiate TLTS.",0,high,'have approved' is active voice with no passive morphology or 'by'-phrase indicating passive; it does not instantiate VcPass.,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N
40004012,Jesus heard that John had been arrested . So Jesus withdrew to Galilee .,had been arrested,0,high,"The phrase 'had been arrested' is passive with no overt object or ditransitive structure, so it does not instantiate ASTrns.",0,high,"'had been arrested' is a passive perfect construction indicating a completed action, not an intransitive change of state, change of location without external argument, appearance, or copular 'be' clause.",1,high,"The phrase 'had been arrested' involves a subject undergoing a bodily process (being arrested), matching the example 'He has eaten. (Subject only -> 1)' indicating ASUnrg applies.",0,high,"'had been arrested' is a stative perfect passive indicating a completed state, not a durative process leading to a defined goal or directed motion.",1,high,'had been arrested' indicates a punctual transition event (the moment of arrest) as per examples_positive like 'He has died.',0,high,"'had been arrested' is a stative passive perfect construction indicating a completed state, not a dynamic durative or iterative action as per the positive examples.",1,high,"The phrase 'had been arrested' indicates a single completed event (arrest) without ongoing change of state, matching the example of a single instantaneous event.",0,high,"'had been arrested' describes a past event/state resulting from an action, not a durative mental state, attribute, existence, static relation, or durative location.",0,high,"'had been arrested' is a past perfect passive indicating a completed event, not a protasis, apodosis, or unfulfilled wish as per the positive examples.",0,high,"The phrase 'had been arrested' is affirmative and does not contain any direct syntactic negation, negative subject, or negative object.",1,high,"The target 'had been arrested' is a past perfect passive construction, matching the example 'I had visited him yesterday.' which is annotated as positive for DtDTAM.",1,high,"The phrase 'had been arrested' is a negative perfect construction indicating a past event that occurred before another past event, matching the negative perfect example in the CRIs.",1,high,The phrase 'had been arrested' indicates a completed action with a resulting state (John is in custody) that persists at the reference time.,0,high,"'had been arrested' is a past perfect passive event without indication of duration, iteration, or state since a time point, so it does not instantiate DtUniv.",1,high,"The phrase 'had been arrested' indicates a passive bounded transition event, matching the positive examples of passive transition events instantiating TLAspPfv.",0,high,"The phrase 'had been arrested' is a past perfect statement of fact without conditional, counterfactual, future, speculative, or optative meaning.",1,high,"'had been arrested' is a Past Perfect Passive construction, matching the example 'I had known him. (Past Perfect -> 1)' indicating TLTS.",1,high,"'had been arrested' shows passive morphology with auxiliary 'been' and past participle 'arrested', matching the passive construction in the examples.",Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
40005027,"» You have heard it was said , ‘ You should not commit adultery . ’",have heard,0,high,"'have heard' is used with an overt object 'it', but the verb 'hear' here is not ditransitive or passive; it is a simple transitive construction without a transfer of possession or a recipient role.",0,high,"'have heard' is a stative perfect indicating experience, not an intransitive change of state, change of location, appearance, or copular 'be' clause.",0,high,"The phrase 'have heard' indicates perception or reception of information, not an external volitional agent action or bodily process as required by ASUnrg.",0,high,"'have heard' is a perfect form indicating a stative perception, not a durative process leading to a defined goal, nor a gradual change culminating in a result, nor directed motion.",1,high,'have heard' indicates a punctual perceptual transition as in the example 'They have heard the news.',0,high,"'have heard' is a perfect stative construction indicating a completed state rather than a dynamic durative or iterative action, thus it does not instantiate AktAct.",0,high,'have heard' indicates a state or experience rather than a single instantaneous event without change of state,0,high,"'have heard' here indicates a completed action (perfect aspect) rather than a durative or stative condition, so it does not instantiate AktState.",0,high,"The TARGET GRAM 'have heard' is a present perfect indicative statement, not a protasis, apodosis, unfulfilled wish, or protasis without 'if', so it does not instantiate ClCntfcl.",0,high,"The phrase 'have heard' is affirmative and does not contain any direct syntactic negation, negative subject, or negative object.",0,high,"The target 'have heard' is present perfect without a past participle indicating past perfect (had + past participle), and no explicit past time reference is given, so it does not instantiate DtDTAM.",0,high,"'have heard' here indicates knowledge of a statement rather than frequency, life history, negative perfect, or perception focusing on occurrence.",0,high,The phrase 'have heard' indicates a completed action of perceiving information but does not imply a resulting state persisting at the reference time.,0,high,"The phrase 'You have heard' indicates a past event but does not express an activity with duration, iterative series over time, or a state with 'since'; it simply reports a known statement.",0,high,The phrase 'have heard' indicates a stative perfect (experiential) rather than a telic aspect with bounded transition or passive transition as shown in positive examples.,0,high,"The phrase 'You have heard' is a simple present perfect statement of fact, not expressing conditional, counterfactual, future prediction, speculation, or optative modality.",0,high,"'have heard' is present perfect but not progressive or perfect continuous, and no modal or future perfect is indicated.",0,high,"'have heard' is present perfect active voice, not passive morphology as required by VcPass.",N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N
40005038,"» You have heard it said , an eye for an eye and a tooth for a tooth .",have heard,1,high,"'have heard' includes an overt object 'it', indicating a transitive use.",0,high,"'have heard' is a perfect aspect of a perception verb, not an intransitive change of state, change of location, appearance, or copular 'be' clause as required by the positive examples.",0,high,"The phrase 'have heard' indicates perception, not an agentive or volitional action as required by ASUnrg feature examples.",0,high,"'have heard' is a perfect form indicating a past experience or state, not a durative process leading to a defined goal, nor does it involve directed motion or a gradual change of state.",1,high,'have heard' indicates a punctual perceptual transition as in the example 'They have heard the news.',1,high,"'have heard' is a perfect form indicating a completed dynamic action, similar to 'He has run' which is positive for AktAct.",0,high,'have heard' indicates a state or experience rather than a single instantaneous event without change of state.,0,high,'have heard' here indicates a completed action (perfect aspect) rather than a durative mental state or static condition.,0,high,"'have heard' is a present perfect indicative statement, not a protasis, apodosis, or unfulfilled wish as per the positive examples.",0,high,The phrase 'have heard' is affirmative and does not contain any direct syntactic negation or negative subject/object as per the examples.,0,high,"The target 'have heard' is present perfect without a past participle indicating a past completed action before another past event, thus it does not instantiate DtDTAM as per examples showing past perfect usage.",1,high,"'have heard' indicates an entry in the subject's life history, matching the example 'Have you ever tried sushi?' which is annotated as 1 for DtExp.",0,high,The phrase 'have heard' indicates a completed action of hearing but does not imply a persisting result state or change at the reference time.,0,high,"'have heard' is a present perfect form indicating a past event but does not express activity with duration, iterative series over time, or a state with 'since'; thus, it does not instantiate DtUniv.",0,high,"'have heard' is a present perfect stative or experiential aspect, not indicating a passive bounded transition or a transition event as per the examples.",0,high,"The phrase 'You have heard' is a simple present perfect indicating a past event with present relevance, not conditional, counterfactual, future, speculative, or optative as per the examples.",1,high,"The target 'have heard' is present perfect, matching the example 'John has been working a lot.' which is annotated as 1 for TLTS.",0,high,"'have heard' is present perfect active voice, not passive morphology as no passive marker or 'by'-phrase is present.",N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
40005043,"» You have heard it said , ‘ You should love your neighbor and hate your enemy . ’",have heard,1,high,"'have heard' includes an overt object 'it', indicating a transitive construction.",0,high,"'have heard' is a perfect tense form indicating a stative perception, not an intransitive change of state, change of location, appearance, or copular clause as per examples_positive.",0,high,"The phrase 'have heard' involves a subject experiencing perception, not an external volitional agent performing an action without an internal argument, so it does not instantiate ASUnrg.",1,high,"'have heard' is a perfect construction indicating a completed action with present relevance, matching the example 'We have built the house.' (Durative process leading to defined goal -> 1).",1,high,'have heard' indicates a punctual perceptual transition as in the example 'They have heard the news.',0,high,"'have heard' is a perfect stative construction indicating a resultant state, not a dynamic durative or iterative action as required by the examples_positive.",0,high,"'have heard' indicates a state or experience rather than a single instantaneous event without change of state, so it does not instantiate AktSemel.",0,high,"'have heard' in this context is a perfective event (past action) rather than a durative or static state, so it does not instantiate AktState.",0,high,"'have heard' is a simple present perfect statement, not a protasis, apodosis, or unfulfilled wish as per the positive examples.",0,high,The target 'have heard' is in an affirmative statement without any negation markers or negative subjects/objects.,0,high,"The target 'have heard' is present perfect without a clear past time reference or subordinate clause indicating past perfect, so it does not instantiate DtDTAM.",0,high,"'have heard' in the sentence reports a known saying without indicating frequency, life experience, or a negative perfect aspect.",0,high,The phrase 'have heard' indicates perception but does not imply a resulting state persisting at the reference time.,0,high,"'have heard' here is a simple perfect tense indicating a past event, not an activity with duration, iterative series, or state with 'since'; thus, it does not instantiate DtUniv.",0,high,"The phrase 'have heard' is a present perfect form indicating a stative or experiential aspect, not a bounded transition or passive event as required by TLAspPfv.",0,high,"The phrase 'You have heard' is a simple present perfect statement of fact, not expressing conditional, counterfactual, future prediction, speculation, or optative meaning.",1,high,"'have heard' is present perfect tense, matching examples like 'I had known him.' which instantiate TLTS.",0,high,'have heard' is active voice with no passive morphology or 'by'-phrase indicating passive voice.,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N
40006002,"» Do not loudly announce it when you give to the poor . The hypocrites do this in the houses of worship and on the streets . They do this to be praised by men . Believe me , they have already been paid in full .",have been paid,1,high,"The phrase 'have been paid' is passive with an overt object implied ('in full'), matching the positive example of passive constructions instantiating ASTrns.",1,high,"'have been paid' is a copular 'be' clause indicating a completed state, matching the example 'She has been queen for ten years.'",0,high,"The phrase 'have been paid' involves a passive construction with an internal argument (the payment), not an external volitional agent without internal argument, so it does not instantiate ASUnrg.",0,high,"'have been paid' is a stative perfect passive indicating a completed state, not a durative process leading to a defined goal or involving directed motion or gradual change of state.",0,high,'have been paid' indicates a completed state rather than a punctual or instantaneous transition as required by the examples_positive.,0,high,"'have been paid' is a stative perfect passive construction indicating a completed state, not a dynamic active situation as required by AktAct.",0,high,The phrase 'have been paid' indicates a completed state or result rather than a single instantaneous event without change of state.,0,high,"'have been paid' indicates a completed action or state resulting from a past event, not an ongoing or durative state.",0,high,"'have been paid' is a simple past perfect passive statement and does not instantiate any protasis, apodosis, or unfulfilled wish constructions as per the examples_positive criteria.",0,high,The phrase 'have been paid' is affirmative and does not contain any direct syntactic negation or negative subject/object as per the examples.,1,high,"The phrase 'have been paid' is a present perfect passive construction, which instantiates the DtDTAM feature as shown in the example 'I had visited him yesterday.'",1,high,"'have been paid' is a perfect construction indicating a completed action with present relevance, matching the Negative Perfect example in the CRIs.",1,high,"The phrase 'have been paid' indicates a completed action with a resulting state persisting at the reference time, matching examples of DtRes.",0,high,'have been paid' refers to a completed state without indication of universality or iterative occurrence over time.,1,high,"The phrase 'have been paid' indicates a passive transition event with a bounded result, matching examples of passive bounded transitions in the CRIs.",0,high,"'have been paid' in the sentence indicates a completed past action, not conditional, counterfactual, future/prediction, speculative, or optative modality.",1,high,"The target 'have been paid' is a present perfect passive construction, matching the example 'I had known him. (Past Perfect -> 1)' which indicates perfect aspect, thus instantiating the TLTS feature.",1,high,"'have been paid' shows passive morphology with 'have been' + past participle, matching the passive examples in the CRIs.",Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N
40006005,» Do not pray like the hypocrites ! They want everyone to see them in the houses of worship and on the street corners . I assure you they have been paid in full .,have been paid,1,high,"The phrase 'have been paid' is passive with an overt object 'in full', matching the positive example of passive constructions instantiating ASTrns.",1,high,"'have been paid' is a perfect passive construction indicating a completed change of state (payment received), matching the example 'He has died.' which is a change of state -> 1.",0,high,"The phrase 'have been paid' involves a passive construction with an internal argument (payment), not a volitional agent without internal argument or an external bodily process, so it does not instantiate ASUnrg.",1,high,"'have been paid' indicates a completed action with a defined goal (payment completed), matching the durative process leading to a defined goal example.",1,high,"'have been paid' indicates a completed, punctual transition of payment, matching examples of instantaneous transitions.",0,high,"'have been paid' is a stative perfect passive construction indicating a completed state, not a dynamic durative or iterative action.",0,high,'have been paid' indicates a completed state or result rather than a single instantaneous event without change of state.,0,high,"'have been paid' indicates a completed action (perfect passive), not a durative or static state.",0,high,The TARGET GRAM 'have been paid' is a simple perfect passive statement without any conditional or protasis structure as required by the positive examples.,0,high,The phrase 'have been paid' is affirmative with no negation present in the sentence.,1,high,"The phrase 'have been paid' is a perfect tense construction indicating a completed action, matching the DtDTAM feature as shown in the positive examples.",1,high,"The phrase 'have been paid' is a perfect construction indicating a completed action with present relevance, matching the negative perfect example in the CRIs.",1,high,The phrase 'have been paid in full' indicates a completed action with a resulting state of full payment persisting at the reference time.,0,high,"'have been paid' is a perfect passive construction indicating a completed action, but there is no indication of duration, iteration, or a state extending over time as required by DtUniv.",1,high,"The phrase 'have been paid' indicates a passive transition event with a bounded outcome, matching the positive examples of passive bounded transitions.",0,high,"The phrase 'have been paid' in the sentence indicates a completed action in the past with certainty, not conditional, counterfactual, future prediction, speculative, or optative modality.",1,high,"'have been paid' is a present perfect passive construction, matching the example 'I had known him. (Past Perfect -> 1)' which shows perfect aspect, thus instantiating TLTS.",1,high,"'have been paid' shows passive morphology with auxiliary 'have been' plus past participle 'paid', matching the passive examples given.",Y,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N
